Category,Year,Avg_Price,Units_Sold,Dollar_Sales,YOY_Change,Guess_Unit_Sales
Cleanser,2013,88.8,9828795,873000000,2.34,0
Cleanser,2013,11.04,1545011,17052421,16.2,0
Cleanser,2013,80.73,9789115,790000000,1.45,0
Cleanser,2013,15.2,8710034,132000000,5.78,0
Cleanser,2013,56.97,8795109,501000000,19.52,0
Cleanser,2013,103.42,7298693,755000000,-2.81,0
Cleanser,2013,44.99,9172129,413000000,5.81,0
Cleanser,2013,75.53,6054005,457000000,11.75,0
Cleanser,2013,40,9316631,373000000,-7.48,0
Cleanser,2013,17.23,5467108,94172101,-1.49,0
Exfoliants,2013,43.61,9725479,424000000,-6.19,0
Exfoliants,2013,97.2,6611853,643000000,15.41,0
Exfoliants,2013,10.33,6842985,70715949,-4.35,0
Exfoliants,2013,89.5,5228753,468000000,19.68,0
Exfoliants,2013,29.05,6333198,184000000,5.74,0
Exfoliants,2013,58.28,7123086,415000000,1.82,0
Exfoliants,2013,29.01,947647,27493381,7.62,0
Exfoliants,2013,56.75,9197177,522000000,5.41,0
Exfoliants,2013,104.58,9757837,1020000000,2.42,0
Exfoliants,2013,32.66,7728855,252000000,4.19,0
Exfoliants,2013,59.15,240180,14205983,-2.56,0
Exfoliants,2013,111.16,4909613,546000000,9.36,0
Exfoliants,2013,37.02,1532519,56735859,-3.45,0
Exfoliants,2013,66.61,2876008,192000000,-3.04,0
Exfoliants,2013,83.05,8204868,681000000,-0.69,0
Exfoliants,2013,49.79,8195100,408000000,0.16,0
Exfoliants,2013,96.24,3500648,337000000,-4.97,0
Exfoliants,2013,76.61,8675427,665000000,8.37,0
Exfoliants,2013,114.18,6134685,700000000,6.3,0
Exfoliants,2013,97.55,7105083,693000000,16.58,0
Exfoliants,2013,32.81,5157055,169000000,2.94,0
Exfoliants,2013,100.21,9599632,962000000,2.66,0
Exfoliants,2013,18.19,4670736,84957672,-5.29,0
Exfoliants,2013,52.45,4749844,249000000,14.32,0
Exfoliants,2013,39.42,3455573,136000000,-1.5,0
Face Masks,2013,18.54,7992727,148000000,5.68,0
Face Masks,2013,97.52,5364109,523000000,3.76,0
Face Masks,2013,52.62,2865030,151000000,9.75,0
Face Masks,2013,66.36,9828761,652000000,2.56,0
Face Masks,2013,77.05,6708127,517000000,-1.7,0
Face Masks,2013,91.28,849398,77535266,12.75,0
Face Masks,2013,77.63,2745630,213000000,5.77,0
Face Masks,2013,55.83,7356444,411000000,15.07,0
Face Masks,2013,106.84,2041422,218000000,10.29,0
Face Masks,2013,79.32,5331510,423000000,7.47,0
Face Masks,2013,63.27,1711024,108000000,0.09,0
Face Masks,2013,116.25,9335715,1090000000,1.72,0
Face Masks,2013,47.65,2471314,118000000,7.33,0
Face Masks,2013,78.11,5183225,405000000,14.42,0
Face Masks,2013,26.93,3844268,104000000,-5.29,0
Face Masks,2013,15.45,7646341,118000000,6.63,0
Face Masks,2013,52.33,563408,29481268,3.16,0
Face Masks,2013,108.82,7134788,776000000,15.19,0
Face Masks,2013,98.59,7329290,723000000,4.86,0
Face Masks,2013,23.11,4365410,101000000,-5.95,0
Face Masks,2013,46.38,2154665,99942929,-6,0
Face Masks,2013,26.84,1270945,34115870,14.56,0
Hydration Products,2013,97.65,3414128,333000000,8.42,0
Hydration Products,2013,83.11,7499996,623000000,-5.87,0
Hydration Products,2013,91.38,3045921,278000000,7.96,0
Hydration Products,2013,58.71,1344508,78932852,4.01,0
Hydration Products,2013,11.14,8923882,99426772,11.5,0
Hydration Products,2013,91.13,4961670,452000000,-5.1,0
Hydration Products,2013,104.66,5176688,542000000,-6.69,0
Hydration Products,2013,35.08,9901971,347000000,12.19,0
Hydration Products,2013,21.82,1179576,25739533,6.75,0
Hydration Products,2013,28,6443435,180000000,-3.06,0
Hydration Products,2013,87.13,4742688,413000000,8.44,0
Hydration Products,2013,104.77,2511639,263000000,2.14,0
Hydration Products,2013,14.02,7224748,101000000,-1.74,0
Hydration Products,2013,92.69,6474370,600000000,8.63,0
Hydration Products,2013,116.63,7590357,885000000,5.58,0
Hydration Products,2013,100.6,5660202,569000000,1.73,0
Hydration Products,2013,90.26,9181268,829000000,13.94,0
Hydration Products,2013,33.31,9494659,316000000,14.38,0
Laser Masks,2013,102.55,5865095,601000000,-6,0
Laser Masks,2013,75.4,9048840,682000000,5.24,0
Laser Masks,2013,39.11,4790158,187000000,16.16,0
Laser Masks,2013,67.59,7158131,484000000,4.61,0
Laser Masks,2013,93.17,2435243,227000000,16.04,0
Laser Masks,2013,108.82,1736344,189000000,-6.41,0
Laser Masks,2013,44.31,9414524,417000000,9.3,0
Laser Masks,2013,113.87,3221511,367000000,1.88,0
Laser Masks,2013,44.33,9349421,414000000,0.25,0
Laser Masks,2013,39.79,8236192,328000000,18.62,0
Laser Masks,2013,68.35,2053973,140000000,4.15,0
Laser Masks,2013,112.32,3695511,415000000,19.13,0
Laser Masks,2013,59.84,8163162,489000000,7.23,0
Laser Masks,2013,89.79,1340220,120000000,1.87,0
Serums,2013,102.85,7229116,744000000,6.97,0
Serums,2013,118.89,7217453,858000000,5.96,0
Serums,2013,61.82,4514258,279000000,18.24,0
Serums,2013,10.75,440246,4733679,2.78,0
Serums,2013,22.41,945072,21178230,19.89,0
Serums,2013,16.24,9829688,160000000,11.99,0
Serums,2013,96.72,3409713,330000000,-2.39,0
Serums,2013,44.48,6987339,311000000,11.33,0
Serums,2013,82.48,5047735,416000000,-3.71,0
Serums,2013,32.95,3957629,130000000,5.17,0
Serums,2013,63.82,9384614,599000000,-7.09,0
Serums,2013,79.5,6541446,520000000,6.88,0
Serums,2013,89.18,7097119,633000000,19.33,0
Serums,2013,103.23,716955,74010756,-5.68,0
Serums,2013,46.83,1692299,79257757,1.83,0
Serums,2013,99.4,7376752,733000000,1.72,0
Serums,2013,11.27,2828043,31869728,8.97,0
Serums,2013,61.24,9708369,595000000,19.09,0
Serums,2013,87.8,8865919,778000000,-2.13,0
Additional Treatments,2014,21.48,6117208,131000000,11.48,0
Additional Treatments,2014,50.52,199754,10091325,12.97,0
Additional Treatments,2014,81.37,3398426,277000000,11.6,0
Additional Treatments,2014,75.95,1100288,83567696,7.09,0
Additional Treatments,2014,108.85,8444901,919000000,13.75,0
Additional Treatments,2014,48.1,8826959,425000000,4.52,0
Additional Treatments,2014,25.22,6185289,156000000,0.9,0
Additional Treatments,2014,28.79,692727,19945839,4.84,0
Additional Treatments,2014,50.8,8685397,441000000,15.21,0
Additional Treatments,2014,62.93,8045510,506000000,4.94,0
Additional Treatments,2014,24.97,2987433,74604270,15.83,0
Additional Treatments,2014,10.98,6774051,74348673,-0.18,0
Additional Treatments,2014,33.27,8909241,296000000,2.91,0
Additional Treatments,2014,86.41,9582096,828000000,6.43,0
Additional Treatments,2014,77.52,5616063,435000000,4.99,0
Additional Treatments,2014,110.91,6460842,717000000,8.31,0
Additional Treatments,2014,71.75,5683844,408000000,12.39,0
Additional Treatments,2014,43.72,1767926,77294541,15.95,0
Additional Treatments,2014,25.06,9870634,247000000,16.92,0
Anti-Aging Creams,2014,41.06,2249199,92359856,8.4,0
Anti-Aging Creams,2014,42.46,2789829,118000000,7.61,0
Anti-Aging Creams,2014,18.23,9069014,165000000,-5.52,0
Anti-Aging Creams,2014,59.95,3819203,229000000,6.77,0
Anti-Aging Creams,2014,55.64,5060592,282000000,-3.29,0
Anti-Aging Creams,2014,75.07,2676501,201000000,6.22,0
Anti-Aging Creams,2014,100.7,7559737,761000000,-7.09,0
Anti-Aging Creams,2014,66.43,5923984,394000000,10.83,0
Anti-Aging Creams,2014,80.88,3033848,245000000,-7.69,0
Anti-Aging Creams,2014,86.98,3677588,320000000,15.82,0
Anti-Aging Creams,2014,92.51,8368637,774000000,-0.46,0
Anti-Aging Creams,2014,50.14,7578186,380000000,-0.81,0
Anti-Aging Creams,2014,33.93,3782326,128000000,-5.57,0
Anti-Aging Creams,2014,56.19,8892715,500000000,0.42,0
Anti-Aging Creams,2014,86.52,434449,37589539,-3.41,0
Anti-Aging Creams,2014,116.29,5007641,582000000,17.68,0
Anti-Aging Creams,2014,43.05,8375491,361000000,15.66,0
Anti-Aging Creams,2014,34.55,749088,25881245,11.77,0
Anti-Aging Creams,2014,79.49,1608545,128000000,12.73,0
Anti-Aging Creams,2014,95.26,6679268,636000000,5.74,0
Anti-Aging Creams,2014,114.47,9097111,1040000000,2.5,0
Anti-Aging Creams,2014,92.85,8734186,811000000,12.3,0
Cleanser,2014,24.46,6796604,166000000,16.58,0
Cleanser,2014,11.69,1728312,20212478,8.31,0
Cleanser,2014,43.79,6293929,276000000,-3.19,0
Cleanser,2014,46.95,1523543,71525914,11.88,0
Cleanser,2014,82.06,3561517,292000000,17.13,0
Cleanser,2014,73.57,7133246,525000000,-0.77,0
Cleanser,2014,108.71,6108704,664000000,-2.65,0
Cleanser,2014,24.97,7156919,179000000,8.76,0
Cleanser,2014,94.52,8166203,772000000,6.56,0
Cleanser,2014,114.92,6895139,792000000,11.03,0
Cleanser,2014,93.62,7120107,667000000,0.18,0
Cleanser,2014,85.28,5112660,436000000,-5.32,0
Cleanser,2014,77.29,7490121,579000000,7.41,0
Cleanser,2014,35.31,8915600,315000000,4.42,0
Cleanser,2014,46.28,7704738,357000000,14,0
Cleanser,2014,93.89,7161677,672000000,-3.36,0
Cleanser,2014,106.25,9122566,969000000,-4.35,0
Cleanser,2014,12.13,6357484,77117430,-2.81,0
Cleanser,2014,84.7,1448874,123000000,1.93,0
Cleanser,2014,78.93,7996747,631000000,-4.96,0
Cleanser,2014,95,7626239,725000000,5.75,0
Cleanser,2014,31.15,7969339,248000000,15.78,0
Cleanser,2014,119.49,8984599,1070000000,6.42,0
Cleanser,2014,54.53,9477925,517000000,11.19,0
Cleanser,2014,65.32,6280056,410000000,9.56,0
Exfoliants,2014,77.39,5281033,409000000,16.97,0
Exfoliants,2014,97.1,2490844,242000000,-0.31,0
Exfoliants,2014,108.25,5516260,597000000,-0.69,0
Exfoliants,2014,47.81,617324,29513704,6.85,0
Exfoliants,2014,67.8,3962806,269000000,18.9,0
Exfoliants,2014,94.77,6895528,653000000,-3.16,0
Exfoliants,2014,21.35,3834080,81871861,-6.2,0
Exfoliants,2014,84.57,8348886,706000000,-2.16,0
Exfoliants,2014,93.94,6367543,598000000,12.24,0
Exfoliants,2014,84.18,3778666,318000000,-3.94,0
Exfoliants,2014,48.3,4558195,220000000,13.26,0
Exfoliants,2014,51.73,3584205,185000000,18.75,0
Exfoliants,2014,93.01,3819632,355000000,1.83,0
Exfoliants,2014,54.29,8878898,482000000,14.86,0
Exfoliants,2014,46.58,3843083,179000000,18.89,0
Exfoliants,2014,105.67,2808191,297000000,2.74,0
Exfoliants,2014,104.44,8960916,936000000,8.87,0
Exfoliants,2014,31.23,5225135,163000000,15.06,0
Exfoliants,2014,74.75,1553916,116000000,15.54,0
Exfoliants,2014,100.85,1307997,132000000,15.18,0
Exfoliants,2014,32.36,5686031,184000000,-3,0
Exfoliants,2014,94.68,6060215,574000000,-3.3,0
Exfoliants,2014,24.05,4277485,103000000,5.76,0
Exfoliants,2014,92.47,5425605,502000000,11.73,0
Exfoliants,2014,113.47,1155410,131000000,-1.87,0
Exfoliants,2014,117.59,7509460,883000000,-1.64,0
Exfoliants,2014,99.64,8433147,840000000,-6.71,0
Exfoliants,2014,113.38,5967665,677000000,11.31,0
Exfoliants,2014,64.11,7094591,455000000,3.6,0
Face Masks,2014,106.33,9924194,1060000000,15.8,0
Face Masks,2014,118.76,6861591,815000000,0.05,0
Face Masks,2014,54.56,4567546,249000000,3.84,0
Face Masks,2014,79.18,2216075,175000000,-3.97,0
Face Masks,2014,67.25,6824974,459000000,3.56,0
Face Masks,2014,38.13,6969539,266000000,-1.1,0
Face Masks,2014,114.18,9804768,1120000000,14.46,0
Face Masks,2014,35.53,280654,9971964,-1.13,0
Face Masks,2014,55.72,557387,31056932,2.02,0
Face Masks,2014,51.15,6100790,312000000,17.08,0
Face Masks,2014,45.34,6945134,315000000,4.29,0
Face Masks,2014,92.86,2900062,269000000,0.59,0
Face Masks,2014,13.93,8192519,114000000,3.61,0
Face Masks,2014,85.2,7589912,647000000,15.7,0
Face Masks,2014,97.98,2376953,233000000,14.31,0
Face Masks,2014,85.18,8153421,695000000,-5.41,0
Face Masks,2014,28.47,1706778,48597463,11.09,0
Face Masks,2014,27.63,773754,21377167,7.37,0
Face Masks,2014,92.6,4592565,425000000,-2.74,0
Face Masks,2014,100.18,7310472,732000000,-0.56,0
Face Masks,2014,117.09,6468683,757000000,13.19,0
Face Masks,2014,102.09,9447255,964000000,-0.65,0
Face Masks,2014,23.29,4633131,108000000,1.45,0
Face Masks,2014,55.74,5250387,293000000,11.23,0
Face Masks,2014,99.66,8259558,823000000,17.82,0
Face Masks,2014,16.45,829583,13644719,16.98,0
Hydration Products,2014,66.07,4723522,312000000,9.8,0
Hydration Products,2014,22.77,7616727,173000000,8.73,0
Hydration Products,2014,119.29,6600907,787000000,15.15,0
Hydration Products,2014,22.22,8700161,193000000,7.94,0
Hydration Products,2014,109.15,8999113,982000000,12.01,0
Hydration Products,2014,86.71,7005008,607000000,-6.31,0
Hydration Products,2014,10.75,9077552,97600999,8.01,0
Hydration Products,2014,95.22,6190776,589000000,5.1,0
Hydration Products,2014,37.44,6820276,255000000,19.46,0
Hydration Products,2014,70.53,8418927,594000000,10.1,0
Hydration Products,2014,59.03,5063353,299000000,14.68,0
Hydration Products,2014,48.7,5554537,271000000,17.28,0
Hydration Products,2014,48.73,5466906,266000000,5.73,0
Hydration Products,2014,110.77,270157,29925583,17.28,0
Hydration Products,2014,22.14,7845705,174000000,11.44,0
Hydration Products,2014,107.56,1786761,192000000,3.99,0
Hydration Products,2014,42,4786218,201000000,-5.33,0
Hydration Products,2014,51.78,9945475,515000000,14.58,0
Hydration Products,2014,36.21,3691047,134000000,-6.6,0
Hydration Products,2014,81.33,3163102,257000000,15.45,0
Laser Masks,2014,109.17,1089413,119000000,-5.2,0
Laser Masks,2014,48.55,6288334,305000000,15.45,0
Laser Masks,2014,11.19,2933323,32816341,12.53,0
Laser Masks,2014,105.12,5156247,542000000,15.46,0
Laser Masks,2014,15.68,2690468,42192708,-3.32,0
Laser Masks,2014,115.01,7299907,840000000,-7.1,0
Laser Masks,2014,77.72,454433,35320724,-3.72,0
Laser Masks,2014,92.54,6226483,576000000,17.03,0
Laser Masks,2014,48.77,6763709,330000000,-2.09,0
Laser Masks,2014,94.58,2217986,210000000,-2.55,0
Laser Masks,2014,64.93,8982444,583000000,6.51,0
Laser Masks,2014,76.72,8074712,619000000,17.12,0
Laser Masks,2014,77.55,9689680,751000000,11.78,0
Laser Masks,2014,104.22,8843195,922000000,1.65,0
Laser Masks,2014,15.56,3858689,60029893,8.74,0
Laser Masks,2014,50.25,7682457,386000000,3.99,0
Laser Masks,2014,24.34,1842486,44839500,-2.45,0
Laser Masks,2014,51.78,4963883,257000000,13.15,0
Laser Masks,2014,62.87,8791058,553000000,-2.93,0
Laser Masks,2014,11.23,6296441,70704054,19.5,0
Laser Masks,2014,37.67,9897910,373000000,0.92,0
Laser Masks,2014,84.36,8496269,717000000,16.95,0
Laser Masks,2014,32.94,3603799,119000000,3.04,0
Serums,2014,97.18,3301930,321000000,5.08,0
Serums,2014,94.85,3036218,288000000,14.92,0
Serums,2014,22.71,9570916,217000000,15.9,0
Serums,2014,58.3,8179549,477000000,12.81,0
Serums,2014,79.05,7214807,570000000,2.72,0
Serums,2014,28.57,8002267,229000000,-7.2,0
Serums,2014,119.5,4546432,543000000,-3.54,0
Serums,2014,67.23,247644,16649399,3.15,0
Serums,2014,112.37,3201346,360000000,9.68,0
Serums,2014,95.88,473176,45368079,9.92,0
Serums,2014,39.78,8985641,357000000,-5.84,0
Serums,2014,117.72,6307101,742000000,18.64,0
Serums,2014,37.25,5299908,197000000,-4.45,0
Serums,2014,56.34,327483,18450637,-0.58,0
Serums,2014,81.52,8122520,662000000,-3.55,0
Serums,2014,28.02,3328113,93257111,-3.32,0
Serums,2014,22.79,5940575,135000000,9.39,0
Serums,2014,108.59,698594,75858281,-4.26,0
Serums,2014,103.79,9226422,958000000,5.53,0
Serums,2014,48.22,3943933,190000000,7.54,0
Serums,2014,40.13,2446699,98188943,8.81,0
Serums,2014,101.74,2477687,252000000,-1.14,0
Serums,2014,60.14,2559711,154000000,19,0
Serums,2014,88.16,7732447,682000000,0.79,0
Serums,2014,49.98,5993118,300000000,13.15,0
Serums,2014,60.12,4286583,258000000,0.9,0
Serums,2014,91.85,7662458,704000000,1.36,0
Additional Treatments,2015,87.76,2753962,242000000,3.51,0
Additional Treatments,2015,49.07,1895390,92999233,-6.34,0
Additional Treatments,2015,101.44,2539999,258000000,-7.01,0
Additional Treatments,2015,52.1,1104913,57570257,0.48,0
Additional Treatments,2015,52.09,4799667,250000000,19.09,0
Additional Treatments,2015,80.2,2116283,170000000,19.92,0
Additional Treatments,2015,93.8,4010066,376000000,11.03,0
Additional Treatments,2015,105.45,3315019,350000000,-0.11,0
Additional Treatments,2015,25.97,8902954,231000000,3.2,0
Additional Treatments,2015,117.76,5428983,639000000,15.42,0
Additional Treatments,2015,99.27,4835374,480000000,19.06,0
Additional Treatments,2015,66.08,7070193,467000000,0.47,0
Additional Treatments,2015,118.77,3698013,439000000,19.87,0
Additional Treatments,2015,41.14,4310389,177000000,16.11,0
Additional Treatments,2015,28.91,6421688,186000000,6.07,0
Additional Treatments,2015,57.8,7218481,417000000,0.27,0
Additional Treatments,2015,113.4,2018757,229000000,11.51,0
Additional Treatments,2015,60.74,6351013,386000000,19.22,0
Additional Treatments,2015,96.33,5937196,572000000,5.35,0
Additional Treatments,2015,95.4,3297815,315000000,11.31,0
Additional Treatments,2015,83.87,4915033,412000000,7.34,0
Anti-Aging Creams,2015,104.75,6729737,705000000,10.83,0
Anti-Aging Creams,2015,101.52,6133789,623000000,6.06,0
Anti-Aging Creams,2015,54.43,7571286,412000000,-4.01,0
Anti-Aging Creams,2015,13.86,7551451,105000000,17.71,0
Anti-Aging Creams,2015,12.98,1746339,22661316,-4.11,0
Anti-Aging Creams,2015,109.23,445202,48631393,8.9,0
Anti-Aging Creams,2015,70.84,1742462,123000000,-7.79,0
Anti-Aging Creams,2015,24.51,6909062,169000000,3.17,0
Anti-Aging Creams,2015,112.95,3418403,386000000,3.47,0
Anti-Aging Creams,2015,87.92,8640166,760000000,1.34,0
Anti-Aging Creams,2015,43.34,6965914,302000000,12.11,0
Anti-Aging Creams,2015,69.25,7766424,538000000,-3.88,0
Anti-Aging Creams,2015,42.49,7825948,333000000,2.68,0
Anti-Aging Creams,2015,19.07,4045293,77125164,13.88,0
Anti-Aging Creams,2015,72.34,7154211,518000000,14.09,0
Anti-Aging Creams,2015,13.61,3804187,51757478,16.86,0
Anti-Aging Creams,2015,71.81,6675267,479000000,0.1,0
Anti-Aging Creams,2015,74.68,8005504,598000000,10.28,0
Anti-Aging Creams,2015,77.22,8252804,637000000,17.47,0
Anti-Aging Creams,2015,100.16,4538365,455000000,8.76,0
Anti-Aging Creams,2015,45.07,1937515,87331788,7.92,0
Anti-Aging Creams,2015,46.17,5078370,234000000,15.41,0
Anti-Aging Creams,2015,92.63,3623516,336000000,5.56,0
Anti-Aging Creams,2015,11.3,8252548,93285217,10.23,0
Cleanser,2015,58.64,4686740,275000000,5.4,0
Cleanser,2015,87.66,2898917,254000000,16.5,0
Cleanser,2015,43.86,7028527,308000000,14.56,0
Cleanser,2015,51.29,9215444,473000000,-0.95,0
Cleanser,2015,23.07,8263384,191000000,11.13,0
Cleanser,2015,17.41,2233990,38886862,2.23,0
Cleanser,2015,46.81,4090952,191000000,10.75,0
Cleanser,2015,49.56,4320690,214000000,-3.63,0
Cleanser,2015,115.48,9224466,1070000000,-4.44,0
Cleanser,2015,73.8,5715618,422000000,3.57,0
Cleanser,2015,98.88,3050301,302000000,-2.97,0
Cleanser,2015,33.68,5756378,194000000,-5.05,0
Cleanser,2015,33.86,4055748,137000000,-2.82,0
Cleanser,2015,55.15,2307259,127000000,6.44,0
Cleanser,2015,13.63,3940722,53728569,14.86,0
Cleanser,2015,35.91,1972292,70815980,14.51,0
Cleanser,2015,20.23,8632762,175000000,11.24,0
Cleanser,2015,69.33,1908645,132000000,13.28,0
Cleanser,2015,91.99,8003146,736000000,3.72,0
Cleanser,2015,102.96,3440436,354000000,6.68,0
Cleanser,2015,69.71,3885611,271000000,-0.41,0
Cleanser,2015,47.74,8365328,399000000,-7.3,0
Exfoliants,2015,94.22,7697289,725000000,-5.4,0
Exfoliants,2015,64.71,8773266,568000000,-0.59,0
Exfoliants,2015,111,7792108,865000000,13.59,0
Exfoliants,2015,48.36,3205829,155000000,-7.67,0
Exfoliants,2015,64.36,7083920,456000000,15.56,0
Exfoliants,2015,102.68,9111597,936000000,3.27,0
Exfoliants,2015,119.02,9638163,1150000000,0.93,0
Exfoliants,2015,18.34,9071421,166000000,10.92,0
Exfoliants,2015,71.19,5762482,410000000,12.38,0
Exfoliants,2015,114.46,9991636,1140000000,16.89,0
Exfoliants,2015,37.66,5699425,215000000,9.91,0
Exfoliants,2015,21.02,3823565,80374252,-2.39,0
Exfoliants,2015,103.87,4249297,441000000,15.98,0
Exfoliants,2015,96.3,4249435,409000000,13.66,0
Exfoliants,2015,19.96,2027305,40455766,-1.93,0
Exfoliants,2015,39.09,2638829,103000000,2.9,0
Face Masks,2015,41.39,9064440,375000000,2.64,0
Face Masks,2015,76.37,3586898,274000000,12.74,0
Face Masks,2015,71.16,2844830,202000000,1.09,0
Face Masks,2015,46.63,4401588,205000000,18.76,0
Face Masks,2015,18.1,3299641,59719600,19.15,0
Face Masks,2015,68.34,2081248,142000000,-6.91,0
Face Masks,2015,115.06,4535418,522000000,1.56,0
Face Masks,2015,101.29,9335605,946000000,12.89,0
Face Masks,2015,70.06,5893746,413000000,-7.18,0
Face Masks,2015,58.86,8794118,518000000,-4.56,0
Face Masks,2015,18.76,6951090,130000000,0.01,0
