Category,Year,Units sold,Avg Price USD,Dollar Sales UD
Sunscreen,2020,30.52,133782527.8,-8.05
Sunscreen,2025,20.74,114090905.9,16.16
Sunscreen,2007,43.02,41632260.84,-41.65
Sunscreen,2025,40.67,79588709.13,-31.71
Sunscreen,2018,15.02,65144248.34,27.65
Sunscreen,2003,8.92,51635605.4,-42.4
Sunscreen,2007,38.17,205963373.3,41.28
Sunscreen,2009,3.24,13738604.4,-10.5
Sunscreen,2024,33.58,173077700.2,28.85
Sunscreen,2020,20.24,32032916.96,28.04
Sunscreen,2011,35.35,83938221.5,-9.11
Sunscreen,2019,57.56,182505837.4,34.58
Sunscreen,2020,29.23,154155775.5,19.34
Sunscreen,2019,18.99,85127612.4,32.5
Sunscreen,2024,56.38,196558890.7,-39.42
Sunscreen,2002,23.97,66237092.01,-35.3
Sunscreen,2023,13.44,15203381.76,-9.09
Sunscreen,2020,55.77,248163226.7,21.47
Sunscreen,2016,44.63,94130695.05,-11.89
Sunscreen,2024,14.44,62127811.2,-35.53
Sunscreen,2005,26.38,116377348.5,4.71
Sunscreen,2007,20.62,95750434.02,21.86
Sunscreen,2008,53.94,136328711.2,14.41
Sunscreen,2009,52.44,237807376.7,7.75
Sunscreen,2005,7.03,4398417.92,20.8
Sunscreen,2000,60,236082060,7.35
Sunscreen,2016,48.71,147794128.4,-46.99
Sunscreen,2018,51.23,131347879.8,-2.04
Sunscreen,2000,22.17,92164436.73,19.66
Sunscreen,2009,50.35,167760611.2,-0.69
Sunscreen,2020,46.5,134000398.5,-41.81
Sunscreen,2024,12.37,591174.67,14.61
Sunscreen,2011,11.85,30197876.4,29.94
Sunscreen,2025,23.28,79588779.36,30.97
Sunscreen,2003,23.3,93170828.4,2.57
Sunscreen,2019,46.56,47744393.28,-31.74
Sunscreen,2005,27,106110675,27.76
Sunscreen,2000,9.23,40930398.08,-44.13
Sunscreen,2003,54.51,298898117.1,-32.09
Sunscreen,2025,57.65,47219846.7,-15.89
Sunscreen,2014,45.93,242706199.6,-43.8
Sunscreen,2000,46.43,19451477.06,32.07
Sunscreen,2022,53.53,58658334.59,-38.59
Sunscreen,2020,53.56,214203150.7,29.84
Sunscreen,2005,6.25,2670581.25,-28.68
Sunscreen,2017,48.61,163450152.8,37.44
Sunscreen,2019,32.94,54693048.96,0.33
Sunscreen,2015,47.24,188667867.8,21.38
Sunscreen,2007,48.98,178492377.2,20.37
Sunscreen,2013,44.7,176056269.3,-22.75
Sunscreen,2025,31.99,114633925.7,-4.22
Sunscreen,2009,12.48,32058936,-4.81
Sunscreen,2023,18.19,103822808.3,-21.41
Sunscreen,2024,16.95,2217687.15,-13.07
Sunscreen,2012,30.32,127724546.3,21.4
Sunscreen,2024,48.05,211455220.7,3.47
Sunscreen,2016,36.12,48975758.16,-1.37
Sunscreen,2002,47.76,4606929.6,-31.5
Sunscreen,2000,41.25,53415697.5,-29.35
Sunscreen,2015,44.11,244414965.6,-33.59
Sunscreen,2005,39.72,30181718.64,41.95
Sunscreen,2023,56.22,156103881.4,-37.51
Sunscreen,2005,19.89,66967322.76,34.64
Sunscreen,2005,21.69,126809804.2,-15.32
Sunscreen,2003,9.99,48067084.8,16.85
Sunscreen,2003,21.59,114136765.6,-37.96
Sunscreen,2013,21.56,25854579.52,5.89
Sunscreen,2004,16.83,26725821.21,-22.67
Sunscreen,2011,52.3,257138232.3,-32.86
Sunscreen,2015,5.75,12195640.75,19.19
Sunscreen,2016,24.45,25397119.65,-8.36
Sunscreen,2014,53.6,171357056,15.32
Sunscreen,2025,27.04,154259549.6,-31.37
Sunscreen,2020,15.73,41922605.01,2.52
Sunscreen,2023,33.67,114098808.5,-28.65
Sunscreen,2017,21.15,14925576.15,-9.39
Sunscreen,2011,55.08,26138103.84,38.12
Sunscreen,2023,9.1,52844455.3,38.07
Sunscreen,2024,12.7,26185583.9,24.5
Sunscreen,2024,42.97,181860470,-31.51
Sunscreen,2003,8.74,2145521.42,-34.09
Sunscreen,2005,17.67,51208525.83,36.75
Sunscreen,2023,25.55,57219710.45,-48.38
Sunscreen,2020,15.62,34002865.6,-15.42
Sunscreen,2007,15.97,629888.74,43.74
Sunscreen,2010,7.83,34028044.65,35.3
Sunscreen,2003,6.16,11443875.52,-43.06
Sunscreen,2000,48.84,19016049.36,11.06
Sunscreen,2009,41.91,143411116.5,42.4
Sunscreen,2005,21.06,11717067.96,-35.47
Sunscreen,2016,49.01,143369002,-25.36
Sunscreen,2003,56.44,271438359.4,23.88
Sunscreen,2014,56.2,180032372.6,-28.73
Sunscreen,2021,9.9,616621.5,12.88
Sunscreen,2006,6.19,36203799.64,39.69
Sunscreen,2011,13.28,34161777.44,17.09
Sunscreen,2018,23.83,14441814.05,15.12
Sunscreen,2024,10.99,42073962.14,42.54
Sunscreen,2022,7.59,8921703.45,5.12
Sunscreen,2001,23.54,109772081.1,25.34
Sunscreen,2020,20.45,49176973.9,-5.13
Sunscreen,2020,37.83,166868092.2,44.53
Sunscreen,2004,10.93,8671195.27,33.04
Sunscreen,2006,38.2,40396805.6,-2.03
Sunscreen,2001,47.86,160676214.2,41.04
Sunscreen,2016,6.71,7389260.01,-34.18
Sunscreen,2021,18.61,71362408.47,9.34
Sunscreen,2016,24.86,94961272.12,-49.53
Sunscreen,2000,25.54,34225847.52,-11.1
Sunscreen,2007,50.68,295661494.5,21.15
Sunscreen,2024,31.07,126039059.1,13.39
Sunscreen,2023,9.51,24972014.19,-20.91
Sunscreen,2015,58.88,111251404.8,-31.6
Sunscreen,2014,46.73,3429795.08,19.81
Sunscreen,2022,56.66,265383994.7,-33.84
Sunscreen,2020,55.35,39978585.45,2.74
Sunscreen,2019,30.16,15271093.76,-1.64
Sunscreen,2014,33.44,20924411.2,-35.66
Sunscreen,2013,46.52,168480321,-39.92
Sunscreen,2012,50.13,125587681.2,-25.39
Sunscreen,2020,54.86,23156570.58,-3.53
Sunscreen,2018,13.01,45845535.69,-30.74
Sunscreen,2024,6.61,22164321.5,-12.67
Sunscreen,2009,49.78,73091874.44,-16.48
Sunscreen,2020,41.58,212871055.3,32.59
Sunscreen,2025,43.03,162948844,-24.94
Sunscreen,2005,8.46,39290448.06,-34.43
Sunscreen,2015,37.35,54647718.75,7.84
Sunscreen,2002,24.94,19347828.5,14.39
Sunscreen,2017,44.1,130412343.6,46.31
Sunscreen,2020,22.4,130163622.4,-15.92
Sunscreen,2012,17.8,88991420.4,11.58
Sunscreen,2020,43.61,4948470.31,6.9
Sunscreen,2010,5.56,30996088.16,42.28
Sunscreen,2002,31.71,122934501.3,-25.32
Sunscreen,2018,32.68,16405065.88,43.92
Sunscreen,2022,10.66,45159896.08,-39.04
Sunscreen,2020,5.57,15474924.91,42.3
Sunscreen,2019,44.9,15653307.4,0.03
Sunscreen,2005,23.92,42440370.96,44.95
Sunscreen,2023,43.59,244307347.4,-27.19
Sunscreen,2002,19.28,109898814.9,-19.75
Sunscreen,2004,41.59,182876678.3,24.83
Sunscreen,2020,58.29,275102452.9,12.41
Sunscreen,2010,44.88,98270325.12,-45.05
Sunscreen,2020,31.75,85031738.75,-16.87
Sunscreen,2019,20.09,62500492.25,-6.04
Sunscreen,2015,23.2,65878395.2,-0.02
Sunscreen,2002,19.64,15778481.4,36.67
Sunscreen,2005,30.32,118595406.6,28.54
Sunscreen,2015,21.22,32660147.62,-15.79
Sunscreen,2018,52.84,314176177.7,10.6
Sunscreen,2021,38.64,50583855.84,22.61
Sunscreen,2017,58.92,5827541.52,33.88
Sunscreen,2011,35.57,125471076.4,28.88
Sunscreen,2016,17.2,86442091.6,-37.08
Sunscreen,2009,15.82,27921809.58,-45.4
Sunscreen,2017,31.92,186423589,48.53
Sunscreen,2021,43.32,217546801.9,-1.7
Sunscreen,2002,5.83,15090692.65,-31.31
Sunscreen,2024,25.52,95874888.56,-18.64
Sunscreen,2016,8.14,1248260.86,-10.13
Sunscreen,2021,50.69,53931118.6,2.18
Sunscreen,2014,23.4,94866384.6,-6.61
Sunscreen,2016,29.86,15259236.36,29.79
Sunscreen,2013,20.55,20589003.9,12.72
Sunscreen,2018,28.22,154109871.5,-1.05
Sunscreen,2021,11.47,66786437.82,-10.91
Sunscreen,2025,35.21,161286693.5,46.78
Sunscreen,2003,29.98,2629785.64,34.25
Sunscreen,2002,22.41,87620433.21,12.4
Tampon,2012,27.21,29505870.96,12.22
Tampon,2021,49.05,71031659.4,-30.49
Tampon,2018,35.09,152399835.2,-37.84
Tampon,2012,9.3,37807531.8,48.94
Tampon,2025,23.37,107712657.2,46.42
Tampon,2015,41.05,191089433.1,-32.68
Tampon,2012,50.5,210120703,-23.94
Tampon,2002,20.11,57782163.55,-41.11
Tampon,2016,19.28,7273110.08,7.01
Tampon,2013,19.46,80520147.96,32.54
Tampon,2002,56.34,91198853.82,-36.98
Tampon,2003,52.98,293510418.5,-0.02
Tampon,2000,19.57,8721311.79,35.63
Tampon,2022,42.85,127718710,-1.26
Tampon,2022,3.66,19173528.54,-49.26
Tampon,2002,40.92,189150817.7,-33.53
Tampon,2015,12.03,15374279.85,-19.33
Tampon,2009,52.81,238515889.7,26.8
Tampon,2000,35.29,9720207.02,-12.72
Tampon,2011,44.57,31670684.31,-9.52
Tampon,2010,40.51,184365506.6,-48.68
Tampon,2025,18.53,107363635.3,-11.72
Tampon,2006,40.02,41524752,3.66
Tampon,2024,52.43,33310928.63,5.98
Tampon,2022,52.97,35227751.47,-49.22
Tampon,2006,50.77,245854740.4,-48.17
Tampon,2021,10.01,31122441.35,-3.25
Tampon,2024,56.17,235506037.3,-5.4
Tampon,2012,17.21,1572942.37,-31.07
Tampon,2000,23.6,62455936.8,46.73
Tampon,2006,41.57,99669977.94,-43.34
Tampon,2007,7.45,6839912.05,43.75
Tampon,2013,49.77,188196943.4,-17.91
Tampon,2013,24.81,126504899.9,-35.61
Tampon,2016,48.71,259705743.1,17.83
Tampon,2019,59.93,317505544.2,26.97
Tampon,2002,17.23,42699248.16,-15.15
Tampon,2019,13.49,56860943.56,-44.52
Tampon,2014,41.41,83331082.22,-21.78
Tampon,2007,30.73,114078886.8,9.11
Tampon,2024,6.69,23815075.38,-18.59
Tampon,2021,27.45,110915842.5,-15.2
Tampon,2009,19.58,25171186.48,-37.66
Tampon,2025,50.72,118791413.4,-23.72
Tampon,2023,18.53,60151455.98,24.3
Tampon,2020,33.11,19555726.19,18.17
Tampon,2005,16.41,23141103.03,11.38
Tampon,2007,58.35,125170144.4,4.93
Tampon,2011,50.75,93979966.5,7.56
Tampon,2021,14.77,45688336.4,25.55
Tampon,2007,18.66,36472966.62,40.43
Tampon,2018,20.39,106620064.4,38.06
Tampon,2023,13.79,40449448.55,45.16
Tampon,2004,15.96,46121415.48,27.77
Tampon,2016,48.91,232721507.8,16.26
Tampon,2001,56.33,171440918.3,5.34
Tampon,2020,35.11,64055983.07,-41.36
Tampon,2013,55.02,321540786.4,-25.3
Tampon,2003,54.19,242584949,-25.08
Tampon,2006,22.76,48967366.16,25.01
Tampon,2013,25.34,19088317.92,-37.66
Tampon,2011,25.09,20074333.37,-43.48
Tampon,2013,22.76,44985595.2,-34.91
Tampon,2003,31.19,5213502.07,-2.24
Tampon,2014,30.48,56766561.6,40.93
Tampon,2002,18.33,36644236.2,-2.11
Tampon,2007,49.7,244697403.3,-6.11
Tampon,2009,29.21,64740927.16,38.51
Tampon,2017,29.82,2033634.54,-45.63
Tampon,2015,23.87,8574533.66,-23.07
Tampon,2011,23.78,45518843.7,47.6
Tampon,2021,48.63,192334665.1,-36.51
Tampon,2012,36.95,136167290.2,38.36
Tampon,2019,21.12,79041093.12,26.2
Tampon,2011,15.71,26356478.48,29.37
Tampon,2000,24.38,105599897.7,14.83
Tampon,2025,55.8,1950712.2,21.47
Tampon,2014,38.97,91233134.64,39.96
Tampon,2001,26.04,84466520.88,-32.15
Tampon,2002,33.62,129521184.5,-19.4
Tampon,2002,25.36,107347130.2,-49.16
Tampon,2016,16.54,13946279.9,4.81
Tampon,2015,16.86,85452751.92,-10.15
Tampon,2014,24.86,124472354.4,0.46
Tampon,2009,34.9,195444746.4,-47.73
Tampon,2013,17.45,68955175.7,-49.83
Tampon,2020,22.11,62297777.19,14.69
Tampon,2019,36.84,130561033.7,34.73
Tampon,2011,32.94,78014404.26,-37.08
Tampon,2004,44.15,43389427.95,31.81
Tampon,2013,26.24,118293672.3,13.69
Tampon,2010,27.71,7732586.34,-12.97
Tampon,2016,26.84,92581842.32,-38.43
Tampon,2006,5.33,11490947,-36.33
Tampon,2007,25.88,122490531.7,-34.95
Tampon,2018,20.63,84751794.66,-15.45
Tampon,2008,36.22,55166283.58,-27.78
Tampon,2007,41.58,146542223.5,-7.57
Tampon,2007,39.63,30781017.3,-23.69
Tampon,2012,3.25,17245179.25,-22.28
Tampon,2012,17.24,24927264.28,45.13
Tampon,2021,9.93,51807381.87,-44.1
Tampon,2012,34.52,124910412.9,3.29
Tampon,2014,52.21,289321662.8,-31.61
Tampon,2001,56.01,49888331.04,31.31
Tampon,2018,46.37,131361433.9,-33.14
Tampon,2000,32.35,149072164.4,-18.92
Tampon,2009,42.6,140135980.2,44.54
Tampon,2021,28.43,130481702.5,4.96
Tampon,2003,51.5,15397109.5,6.42
Tampon,2000,41.09,171179542.9,-3.19
Tampon,2018,53.86,24807269.68,-8.7
Tampon,2008,38.1,85472397,25.06
Tampon,2002,31.23,121262342.4,4.07
Tampon,2005,42.41,104929210.4,33.14
Tampon,2006,58.81,329573533.6,-10.47
Tampon,2017,16.94,55335916.02,-34.12
Tampon,2020,21.55,40615457.4,-25.16
Tampon,2000,13.79,56495078.85,-6.94
Tampon,2006,6.37,6174791.35,14.07
Tampon,2002,13.96,77326799.24,-37.43
Tampon,2024,48.18,258899421.7,-48.61
Tampon,2013,7.65,15888269.7,-3.25
Tampon,2016,8.33,5771490.48,-14.87
Tampon,2012,5.18,12002583.18,3
Tampon,2018,45.32,263252912.6,-34.05
Tampon,2014,44.9,80895252.4,11.88
Tampon,2017,29.6,152885420.8,-42.81
Tampon,2016,18.6,29298106.2,34.2
Tampon,2000,32.45,190603122.6,48.01
Tampon,2012,52.94,258260749,-41.64
Tampon,2006,31.45,25132984.45,13.4
Tampon,2015,3.65,18518807.9,48.26
Tampon,2019,50.68,167073968.6,48.37
Tampon,2005,35.18,172369405.6,3.81
Tampon,2002,16.14,51106519.14,-23.42
Tampon,2024,58.64,306857314.6,-31.24
Tampon,2022,47.5,194525562.5,46.95
Tampon,2000,24.43,14712405.61,-2.27
Tampon,2019,46.32,155607130.1,44.82
Tampon,2008,41.75,217919009.8,17.25
Tampon,2012,33.68,178695571.8,-11.58
Tampon,2007,47.72,154554104.4,23.87
Tampon,2020,25.87,133783988.7,2.23
Tampon,2000,30.92,12278146.48,-16.45
Tampon,2018,28.97,27703982.03,-18.27
Tampon,2015,16.42,25771715.44,47.54
Tampon,2018,12.44,5595051.72,-13.28
Tampon,2019,19.58,11672440.78,-23.88
Tampon,2004,47.31,190748526.7,42.45
Tampon,2016,41.58,36732936.24,-43.47
Tampon,2025,53.97,182742042.2,-6.12
Tampon,2024,12.23,48205376.64,6.1
Tampon,2012,8.38,3531960.5,-14.84
Tampon,2001,39.56,122477404,-18.52
Tampon,2004,6.8,16281539.2,0.94
Tampon,2020,3.57,14407213.38,-5.77
Tampon,2019,57.72,21328463.52,-11.62
Tampon,2000,22.35,99584157.45,33.53
Tampon,2009,58.11,107996563.4,-48.6
Tampon,2004,23.43,129060289.1,-0.43
Tampon,2001,46.09,32284109.22,32.21
Tampon,2001,55.87,76954444.08,-4.16
Tampon,2007,4.89,1643230.71,24.02
Tampon,2005,25.26,104340168.5,36.69
Tampon,2002,4.88,20429144,24.54
Tampon,2008,4.45,19690208.7,-20.74
Tampon,2000,36.97,105687322,-2.55
Tampon,2025,9.87,45538225.74,-41.25
Tampon,2003,39.29,187796888.3,-28.06
Tampon,2022,14.48,73923122.24,-35.3
Tampon,2013,51.95,191761268.7,-0.21
Tampon,2015,4.83,24374029.89,-24.83
Tampon,2017,6.75,36567011.25,11.86
Tampon,2004,4.21,9553630.91,41.54
Tampon,2018,15.74,86982954.64,49.82
Tampon,2004,33.52,87629425.36,-16.44
Tampon,2004,50.12,252123848.5,30.6
Tampon,2003,33.42,100508176.9,-49.33
Tampon,2012,49.92,144744088.3,2.65
Tampon,2024,34.25,174047540,-45.73
Tampon,2013,16.88,57005701.2,30.01
Tampon,2002,14.58,30915475.74,-17.01
Tampon,2025,21.87,77572671.3,32
Tampon,2015,50.23,78190680.19,-37.63
Tampon,2002,57.59,238568072.3,11.6
Tampon,2015,49.94,240711449.2,-34.06
Tampon,2017,44.47,115369143.6,27.54
Tampon,2024,27.7,31464402.3,10.57
Tampon,2025,5.37,21114566.13,42.35
Tampon,2021,26.67,24714315.57,-44.76
Tampon,2011,30.52,48831969.48,-15.48
Tampon,2022,14.41,5228682.91,-6.44
Tampon,2018,56.57,44714568.53,-28.84
Tampon,2003,54.01,140577498.1,-46.25
Tampon,2003,6.39,29385967.77,35.02
Tampon,2007,16.13,41652869.99,-28.23
Tampon,2005,50.46,30256825.2,-47.78
Tampon,2019,35.22,157479784.7,45.42
Tampon,2011,5.05,28382580.65,-18.87
Tampon,2005,15.39,63011169.27,-37.35
Tampon,2002,53.36,206904840.7,-16.19
Tampon,2008,7.73,9398852.89,-34.87
Tampon,2017,37.86,1975913.4,26.33
Tampon,2003,41,204673435,0.88
Tampon,2000,4.48,18123705.6,29.21
Tampon,2002,9.83,22773957.23,-26.48
Tampon,2024,55.79,7127116.71,48.19
Tampon,2016,13.57,60659582.68,-37.56
Tampon,2016,20.29,9288275.04,49.4
Tampon,2007,11.33,13148091.11,13.39
Tampon,2009,9.35,35862906.75,28.02
Tampon,2000,16.31,66939762.96,-1.87
Tampon,2008,59.88,16987297.32,-1.8
Tampon,2006,48.99,141200104.8,11.35
Tampon,2011,43.07,81621181.74,-17.63
Tampon,2025,21.33,104306707.5,17.6
Tampon,2020,28.72,2121144.32,-42.39
Tampon,2023,22.25,127270378.3,46.24
Tampon,2017,16.93,26144965.14,43.66
Tampon,2008,24.25,28117778,40.14
Tampon,2024,15.73,72551872.25,-10.22
Tampon,2004,44.14,17409345.68,4
Tampon,2007,15.65,89714986.55,42.22
Tampon,2004,42.19,193754663.9,-2.87
Tampon,2015,54.86,295755910.6,45.72
Tampon,2025,3.92,4754356.32,-31.41
Tampon,2017,58.99,32680931.92,-19.5
Tampon,2005,21.89,128588996.1,41.13
Tampon,2019,35.91,4715270.28,3.13
Tampon,2007,8.26,14560405.86,27.62
Tampon,2023,11.7,43686091.8,1.04
Tampon,2016,44.22,146248761.8,44.63
Tampon,2025,45.74,95932331.6,-44.83
Tampon,2006,49,247485427,-24.21
Tampon,2019,18.51,21981309.87,21.29
Tampon,2002,36.92,100038505.8,36.25
Tampon,2003,10.24,26353111.04,15.44
Tampon,2007,28.4,76573358,36.2
Tampon,2022,27.13,157167291.3,-34.24
Tampon,2016,55.32,110912008.4,30.16
Tampon,2007,16.41,9558562.44,16.58
Tampon,2016,21.59,102886130.3,35.01
Tampon,2000,52.5,163924425,-38.31
Tampon,2021,48.96,244676963.5,-15.77
Tampon,2010,39.45,229220240.6,-33.8
Tampon,2019,40.8,78425760,-48.72
Tampon,2014,54.6,61804961.4,-36.42
Tampon,2022,51.83,33174620.78,-32.06
Tampon,2013,11.81,50266737.66,-39.78
Tampon,2020,27.54,148851056.2,-18.64
Tampon,2000,13.08,77010867.48,-46.98
Tampon,2016,45.43,94986406.9,-28.52
Tampon,2004,42.12,243695663.6,-40.54
Tampon,2014,25.23,69455313.78,3.56
Tampon,2022,50.35,223274154.7,46.59
Tampon,2010,53.22,273555962.3,30.43
Tampon,2013,34.9,64021572.1,-3.26
Tampon,2004,10.11,33048002.73,-13.29
Tampon,2020,39.25,195655009.3,-22.86
Tampon,2020,55.29,265689404.9,-47.78
Tampon,2013,8.68,14335471.36,-1.08
Tampon,2025,51.43,305623186.4,-29.86
Tampon,2003,50.88,3622198.08,-22.21
Tampon,2009,32.09,48613975.34,-47.74
Tampon,2008,37.44,185398986.2,-16.84
Tampon,2023,30.6,165353128.2,-22.29
Tampon,2001,56.25,333222806.3,40.48
Tampon,2018,5.34,11821862.88,41.86
Tampon,2014,20.7,114705738,14.51
Tampon,2003,12.7,44294818.7,31.91
Tampon,2012,7.69,19166771.32,-39.97
Tampon,2000,10.59,5798099.13,-22.51
Tampon,2017,49.07,175763489.5,9.71
Tampon,2019,7.22,33516387.98,-46.24
Tampon,2022,3.69,335376.72,-48.76
Tampon,2019,32.5,1299252.5,-15.72
Tampon,2015,53.75,9390071.25,24.29
Tampon,2005,15.96,75949697.88,-29.97
Tampon,2006,29.69,136465690.9,20.11
Tampon,2025,55.67,44387249.76,-36.1
Tampon,2024,42.16,145571481.4,-47.4
Tampon,2007,59.62,214121175.8,-1.62
Vitamins,2010,26.47,141750264.6,-33.29
Vitamins,2025,50.87,194265357.3,-23.77
Vitamins,2016,7.28,14475624.8,-30.2
Vitamins,2002,9.38,1206755.76,34.94
Vitamins,2018,52.31,126357263.6,-18.3
Vitamins,2018,4.73,144998.15,-25.31
Vitamins,2017,29.35,143958785.7,1.33
Vitamins,2004,25.09,71356838.15,46.75
Vitamins,2008,36.79,165685273.4,10.66
Vitamins,2025,36.69,30708686.13,36.13
Vitamins,2009,24.23,48079903.99,-33.78
Vitamins,2024,17.49,54070387.47,-43.56
Vitamins,2014,46.29,68430923.61,34.27
Vitamins,2012,26.21,146319028.7,-45.18
Vitamins,2018,23.18,40066560.46,26.76
Vitamins,2014,39.68,235483023.4,-4.52
Vitamins,2010,34.22,199343545.4,-41.25
Vitamins,2014,10.92,52121946.24,39.95
Vitamins,2015,28.99,40380315.95,11.76
Vitamins,2007,28.48,111605772.2,32.08
Vitamins,2018,7.86,41611327.32,-44.94
Vitamins,2017,56.87,253249389.4,-10.33
Vitamins,2025,19.74,53023574.52,41.04
Vitamins,2022,42.92,210358001.8,-6.88
Vitamins,2019,22.53,130773943.1,-3.65
Vitamins,2017,55.19,255298343.5,8.5
Vitamins,2021,32.19,170564895.5,34.87
Vitamins,2011,40.53,165931927.6,-32.74
Vitamins,2002,54.12,203400657.2,12.26
Vitamins,2021,58.85,144698908.8,-13.16
Vitamins,2011,50.9,154709735.6,18.5
Vitamins,2001,44.96,4139332.32,29.51
Vitamins,2007,3.32,15612343.16,29.91
Vitamins,2001,29.49,175815634.8,-30.15
Vitamins,2021,22.8,116392563.6,-46.72
Vitamins,2005,38.11,186016663.1,46.96
Vitamins,2013,40.75,78594158.25,-36.66
Vitamins,2002,59.84,299474007.4,-22.18
Vitamins,2001,46.31,200243467.5,-4.53
Vitamins,2020,31.23,108374346,35.23
Vitamins,2021,6.2,21981740.4,4.21
Vitamins,2011,58.31,86683237.83,-37.76
Vitamins,2000,51.51,133420377.8,-35.09
Vitamins,2016,6.98,27822049.66,30.49
Vitamins,2007,37.16,12938703.24,-16.63
Vitamins,2023,49.83,71876037.75,45.35
Vitamins,2024,19.31,114946598.4,27.13
Vitamins,2015,45.95,7721438,-48.92
Vitamins,2021,52.03,85359949.73,11.38
Vitamins,2008,7.92,5425603.92,27.02
Vitamins,2020,47.63,3019694.37,-47.51
Vitamins,2007,6.66,4639782.24,-10.04
Vitamins,2017,39.55,65519835.15,-35.13
Vitamins,2009,33.07,167606200.8,49.17
Vitamins,2021,16.32,75432068.16,8.4
Vitamins,2006,20.84,754282.96,23.63
Vitamins,2007,12.73,5929252.1,-9
Vitamins,2000,18.6,109221004.2,12.21
Vitamins,2001,26.43,2892499.2,39.34
Vitamins,2005,59.58,195559612.7,-33.21
Vitamins,2009,22.28,77245562.08,43.47
Vitamins,2016,24.09,68445760.68,6.79
Vitamins,2014,27.47,96616522.55,-46.66
Vitamins,2010,14.54,43863777.64,42.14
Vitamins,2008,13.36,52853402.48,38.92
Vitamins,2013,49.03,40667835.44,-42.99
Vitamins,2004,8.43,40125400.62,-39.18
Vitamins,2015,44.66,209686515.5,17.75
Vitamins,2021,46.87,36333998.96,-34.26
Vitamins,2024,27.63,34355003.85,32.11
Vitamins,2024,31.67,172833197.7,14.67
Vitamins,2024,46.72,197332852.5,26.77
Vitamins,2010,6.87,27387914.52,39.83
Vitamins,2000,22.54,73518447.52,-45.82
Vitamins,2025,28.03,88544920.02,-37.1
Vitamins,2004,21.43,9929033.32,36.83
Vitamins,2004,20.25,71287715.25,-46.21
Vitamins,2022,57.87,281176267.6,-29.15
Vitamins,2022,15.86,83680294.1,-27.19
Vitamins,2021,8.6,26840995.6,48.83
Vitamins,2011,59.98,349646212.4,42.24
Vitamins,2019,15.05,71742477.1,-23.93
Vitamins,2003,33.56,72032781.28,-33.92
Vitamins,2000,55.02,135732469.3,-18.17
Vitamins,2001,48.95,290455398.2,-45.08
Vitamins,2014,17.84,28576308.24,-0.95
Vitamins,2014,20.39,88938019.55,-7.26
Vitamins,2001,19.43,46437602.85,12.13
Vitamins,2011,51.26,229166339.2,-28.42
Vitamins,2012,25.32,150136839,3.56
Vitamins,2005,36.64,77544016.64,-45.03
Vitamins,2018,50.86,194206570.4,6.65
Vitamins,2001,59.56,123099680.1,-33.27
Vitamins,2011,9.52,39471281.36,46.78
Vitamins,2011,10.59,9726205.47,-27.64
Vitamins,2008,57.14,150667094.8,49.96
Vitamins,2000,3.16,3500031.8,26.31
Vitamins,2009,48.55,81142877.3,-38.94
Vitamins,2013,18.12,103790580.8,-22.86
Vitamins,2019,21.95,81149281.7,15.51
Vitamins,2009,8.1,47749232.7,-1.56
Vitamins,2019,29.05,166703105.5,-33.71
Vitamins,2010,39.28,25271848.56,22.71
Vitamins,2002,21.1,104271663.5,44.57
Vitamins,2011,34.36,37526823.76,-38.42
Vitamins,2016,46.33,108262832.1,37.41
Vitamins,2025,22.92,52825145.04,22.11
Vitamins,2021,11.54,15993424.48,34.73
Vitamins,2011,22.73,90801713.08,33.05
Vitamins,2013,31.21,160364907.3,-17.57
Vitamins,2000,14.73,51095188.32,-7.77
Vitamins,2005,6.2,8971964.2,19.07
Vitamins,2025,26.05,22004018.2,-36.75
Vitamins,2024,20.52,68928937.2,26.32
Vitamins,2021,34.22,107107402.3,9.38
Vitamins,2009,16.39,4226128.72,17.81
Vitamins,2023,53.58,168690254,-12.72
Vitamins,2010,8.07,45876118.11,17.33
Vitamins,2020,48.04,234512448.3,10.68
Vitamins,2005,14.83,61292597.62,-29.28
Vitamins,2001,37.33,25947336.4,37.98
Vitamins,2010,7.61,4280769.59,-37.83
Vitamins,2017,18.17,86886868.62,-48.24
Vitamins,2017,23.42,13152906.2,19.9
Vitamins,2019,42.36,6251277,-37.56
Vitamins,2007,54.9,145107288,-13.33
Vitamins,2011,3.11,11144520.17,25.19
Vitamins,2003,10.92,60943908.48,33.16
Vitamins,2025,39.45,142147265.7,19.19
Vitamins,2013,4.73,1916227.06,17.2
Vitamins,2014,36.33,191078906.6,-14.52
Vitamins,2014,45.88,121898755.5,-5.28
Vitamins,2017,35.74,12747171.36,-24.48
Vitamins,2010,53.23,306670752,22.6
Vitamins,2021,53.59,1603466.39,32.14
Vitamins,2016,55.38,214755609.9,2
Vitamins,2014,21.79,17749109.87,-20.91
