Year,Category,Dollar Sales UD
2016,Laser Masks,"$382,000,000.00 "
2008,Laser Masks,"$545,000,000.00 "
2018,Laser Masks,"$587,000,000.00 "
2021,Laser Masks,"$777,000,000.00 "
2024,Laser Masks,"$230,000,000.00 "
2016,Laser Masks,"$208,000,000.00 "
2012,Laser Masks,"$202,000,000.00 "
2012,Laser Masks,"$111,000,000.00 "
2013,Laser Masks,"$415,000,000.00 "
2002,Laser Masks,"$26,210,369.00 "
2019,Laser Masks,"$767,000,000.00 "
2016,Laser Masks,"$95,698,811.00 "
2024,Laser Masks,"$375,000,000.00 "
2008,Laser Masks,"$195,000,000.00 "
2022,Laser Masks,"$354,000,000.00 "
2012,Laser Masks,"$1,010,000,000.00 "
2023,Laser Masks,"$419,000,000.00 "
2015,Laser Masks,"$797,000,000.00 "
2007,Laser Masks,"$709,000,000.00 "
2013,Laser Masks,"$489,000,000.00 "
2002,Laser Masks,"$75,659,039.00 "
2023,Laser Masks,"$426,000,000.00 "
2011,Laser Masks,"$222,000,000.00 "
2000,Laser Masks,"$195,000,000.00 "
2011,Laser Masks,"$365,000,000.00 "
2000,Laser Masks,"$92,141,466.00 "
2016,Laser Masks,"$575,000,000.00 "
2022,Laser Masks,"$146,000,000.00 "
2012,Laser Masks,"$112,000,000.00 "
2016,Laser Masks,"$308,000,000.00 "
2009,Laser Masks,"$260,000,000.00 "
2024,Laser Masks,"$386,000,000.00 "
2021,Laser Masks,"$345,000,000.00 "
2021,Laser Masks,"$118,000,000.00 "
2002,Laser Masks,"$718,000,000.00 "
2011,Laser Masks,"$560,000,000.00 "
2024,Laser Masks,"$324,000,000.00 "
2018,Laser Masks,"$67,106,861.00 "
2006,Laser Masks,"$46,233,324.00 "
2016,Laser Masks,"$32,665,863.00 "
2011,Laser Masks,"$125,000,000.00 "
2018,Laser Masks,"$50,633,342.00 "
2019,Laser Masks,"$335,000,000.00 "
2019,Laser Masks,"$51,735,539.00 "
2019,Laser Masks,"$801,000,000.00 "
2006,Laser Masks,"$132,000,000.00 "
2004,Laser Masks,"$320,000,000.00 "
2000,Laser Masks,"$262,000,000.00 "
2024,Laser Masks,"$597,000,000.00 "
2019,Laser Masks,"$77,154,589.00 "
2018,Laser Masks,"$407,000,000.00 "
2004,Laser Masks,"$125,000,000.00 "
2010,Laser Masks,"$94,288,306.00 "
2012,Laser Masks,"$109,000,000.00 "
2019,Laser Masks,"$440,000,000.00 "
2003,Laser Masks,"$396,000,000.00 "
2024,Laser Masks,"$520,000,000.00 "
2008,Laser Masks,"$29,954,342.00 "
2013,Laser Masks,"$120,000,000.00 "
2002,Laser Masks,"$93,146,552.00 "
2023,Laser Masks,"$14,117,616.00 "
2007,Laser Masks,"$162,000,000.00 "
2017,Laser Masks,"$192,000,000.00 "
2006,Laser Masks,"$287,000,000.00 "
2010,Laser Masks,"$166,000,000.00 "
2023,Laser Masks,"$231,000,000.00 "
2015,Laser Masks,"$156,000,000.00 "
2015,Laser Masks,"$317,000,000.00 "
2020,Laser Masks,"$33,702,228.00 "
2023,Laser Masks,"$587,000,000.00 "
2002,Laser Masks,"$632,000,000.00 "
2009,Laser Masks,"$55,469,617.00 "
2024,Laser Masks,"$318,000,000.00 "
2011,Laser Masks,"$302,000,000.00 "
2003,Laser Masks,"$1,774,109.00 "
2019,Laser Masks,"$247,000,000.00 "
2014,Laser Masks,"$119,000,000.00 "
2016,Laser Masks,"$777,000,000.00 "
2023,Serums,"$769,000,000.00 "
2021,Serums,"$492,000,000.00 "
2015,Serums,"$256,000,000.00 "
2013,Serums,"$744,000,000.00 "
2000,Serums,"$73,028,454.00 "
2014,Serums,"$321,000,000.00 "
2005,Serums,"$158,000,000.00 "
2008,Serums,"$583,000,000.00 "
2007,Serums,"$264,000,000.00 "
2016,Serums,"$743,000,000.00 "
2000,Serums,"$134,000,000.00 "
2019,Serums,"$492,000,000.00 "
2004,Serums,"$374,000,000.00 "
2017,Serums,"$770,000,000.00 "
2007,Serums,"$348,000,000.00 "
2011,Serums,"$45,282,095.00 "
2018,Serums,"$982,000,000.00 "
2024,Serums,"$509,000,000.00 "
2024,Serums,"$373,000,000.00 "
2005,Serums,"$109,000,000.00 "
2011,Serums,"$860,000,000.00 "
2016,Serums,"$570,000,000.00 "
2022,Serums,"$154,000,000.00 "
2021,Serums,"$293,000,000.00 "
2011,Serums,"$192,000,000.00 "
2000,Serums,"$4,158,172.00 "
2010,Serums,"$281,000,000.00 "
2023,Serums,"$126,000,000.00 "
2002,Serums,"$345,000,000.00 "
2016,Serums,"$805,000,000.00 "
2004,Serums,"$183,000,000.00 "
2023,Serums,"$210,000,000.00 "
2009,Serums,"$184,000,000.00 "
2006,Serums,"$165,000,000.00 "
2010,Serums,"$429,000,000.00 "
2018,Serums,"$160,000,000.00 "
2001,Serums,"$614,000,000.00 "
2003,Serums,"$87,022,521.00 "
2002,Serums,"$260,000,000.00 "
2017,Serums,"$592,000,000.00 "
2009,Serums,"$78,672,121.00 "
2009,Serums,"$139,000,000.00 "
2017,Serums,"$827,000,000.00 "
2005,Serums,"$216,000,000.00 "
2004,Serums,"$196,000,000.00 "
2004,Serums,"$378,000,000.00 "
2004,Serums,"$268,000,000.00 "
2018,Serums,"$27,475,308.00 "
2014,Serums,"$288,000,000.00 "
2004,Serums,"$731,000,000.00 "
2023,Serums,"$35,177,802.00 "
2004,Serums,"$493,000,000.00 "
2022,Serums,"$292,000,000.00 "
2019,Serums,"$487,000,000.00 "
2024,Serums,"$658,000,000.00 "
2000,Serums,"$117,000,000.00 "
2012,Serums,"$374,000,000.00 "
2018,Serums,"$73,587,148.00 "
2023,Serums,"$553,000,000.00 "
2008,Serums,"$163,000,000.00 "
2015,Serums,"$32,782,315.00 "
2017,Serums,"$5,069,152.00 "
2022,Serums,"$33,743,359.00 "
2021,Serums,"$130,000,000.00 "
2017,Serums,"$72,826,224.00 "
2023,Serums,"$521,000,000.00 "
2001,Serums,"$583,000,000.00 "
2022,Serums,"$303,000,000.00 "
2016,Serums,"$15,274,973.00 "
2003,Serums,"$311,000,000.00 "
2010,Serums,"$578,000,000.00 "
2024,Serums,"$205,000,000.00 "
2001,Serums,"$18,762,904.00 "
2015,Serums,"$300,000,000.00 "
2020,Serums,"$135,000,000.00 "
2002,Serums,"$112,000,000.00 "
2004,Serums,"$333,000,000.00 "
2010,Serums,"$220,000,000.00 "
2017,Serums,"$117,000,000.00 "
2009,Serums,"$93,305,228.00 "
2009,Serums,"$23,735,415.00 "
2010,Serums,"$566,000,000.00 "
2017,Serums,"$769,000,000.00 "
2007,Serums,"$469,000,000.00 "
2018,Serums,"$245,000,000.00 "
2013,Serums,"$858,000,000.00 "
2022,Serums,"$4,947,975.00 "
2006,Serums,"$12,180,085.00 "
2024,Serums,"$1,000,000,000.00 "
2015,Serums,"$370,000,000.00 "
2020,Serums,"$319,000,000.00 "
2023,Serums,"$177,000,000.00 "
2014,Serums,"$217,000,000.00 "
2014,Serums,"$477,000,000.00 "
2020,Serums,"$377,000,000.00 "
2018,Serums,"$623,000,000.00 "
2000,Serums,"$196,000,000.00 "
2022,Serums,"$89,871,908.00 "
2017,Serums,"$323,000,000.00 "
2021,Serums,"$479,000,000.00 "
2011,Serums,"$15,296,376.00 "
2013,Serums,"$279,000,000.00 "
2017,Serums,"$582,000,000.00 "
2016,Serums,"$365,000,000.00 "
2012,Serums,"$602,000,000.00 "
2002,Serums,"$42,157,010.00 "
2012,Serums,"$687,000,000.00 "
2021,Serums,"$109,000,000.00 "
2018,Serums,"$289,000,000.00 "
2020,Serums,"$316,000,000.00 "
2009,Serums,"$32,326,625.00 "
2005,Serums,"$1,100,000,000.00 "
2004,Serums,"$462,000,000.00 "
2002,Serums,"$61,399,709.00 "
2021,Serums,"$581,000,000.00 "
2005,Serums,"$51,361,145.00 "
2007,Serums,"$425,000,000.00 "
2020,Serums,"$576,000,000.00 "
2014,Serums,"$570,000,000.00 "
2015,Serums,"$56,680,039.00 "
2017,Serums,"$39,543,240.00 "
2022,Serums,"$392,000,000.00 "
2008,Serums,"$131,000,000.00 "
2021,Serums,"$864,000,000.00 "
2015,Serums,"$579,000,000.00 "
2000,Serums,"$495,000,000.00 "
2015,Serums,"$250,000,000.00 "
2003,Serums,"$418,000,000.00 "
2012,Serums,"$249,000,000.00 "
2000,Serums,"$56,598,157.00 "
2009,Serums,"$782,000,000.00 "
2021,Serums,"$332,000,000.00 "
2001,Serums,"$26,293,752.00 "
2001,Serums,"$179,000,000.00 "
2018,Serums,"$374,000,000.00 "
2004,Serums,"$294,000,000.00 "
2008,Serums,"$266,000,000.00 "
2007,Serums,"$412,000,000.00 "
2016,Serums,"$93,424,802.00 "
2018,Serums,"$398,000,000.00 "
2008,Serums,"$966,000,000.00 "
2009,Serums,"$151,000,000.00 "
2007,Serums,"$150,000,000.00 "
2005,Serums,"$69,511,559.00 "
2024,Serums,"$227,000,000.00 "
2006,Serums,"$750,000,000.00 "
2007,Serums,"$361,000,000.00 "
2022,Serums,"$341,000,000.00 "
2006,Serums,"$853,000,000.00 "
2021,Serums,"$274,000,000.00 "
2009,Serums,"$294,000,000.00 "
2020,Serums,"$343,000,000.00 "
2016,Serums,"$370,000,000.00 "
2013,Serums,"$4,733,679.00 "
2020,Serums,"$163,000,000.00 "
2020,Serums,"$21,377,677.00 "
2023,Serums,"$258,000,000.00 "
2010,Serums,"$19,226,049.00 "
2013,Serums,"$21,178,230.00 "
2021,Serums,"$961,000,000.00 "
2018,Serums,"$49,834,526.00 "
2006,Serums,"$807,000,000.00 "
2011,Serums,"$127,000,000.00 "
2010,Serums,"$197,000,000.00 "
2003,Serums,"$956,000,000.00 "
2014,Serums,"$229,000,000.00 "
2017,Serums,"$306,000,000.00 "
2011,Serums,"$799,000,000.00 "
2007,Serums,"$190,000,000.00 "
2017,Serums,"$144,000,000.00 "
2003,Serums,"$30,719,020.00 "
2010,Serums,"$53,823,638.00 "
2004,Serums,"$74,664,480.00 "
2021,Serums,"$249,000,000.00 "
2016,Serums,"$357,000,000.00 "
2023,Serums,"$591,000,000.00 "
2014,Serums,"$543,000,000.00 "
2007,Serums,"$817,000,000.00 "
2015,Serums,"$114,000,000.00 "
2010,Serums,"$48,490,010.00 "
2022,Serums,"$12,580,014.00 "
2016,Serums,"$416,000,000.00 "
2015,Serums,"$84,791,864.00 "
2017,Serums,"$45,422,655.00 "
2022,Serums,"$560,000,000.00 "
2016,Serums,"$150,000,000.00 "
2008,Serums,"$234,000,000.00 "
2020,Serums,"$758,000,000.00 "
2012,Serums,"$408,000,000.00 "
2005,Serums,"$277,000,000.00 "
2006,Serums,"$93,821,857.00 "
2007,Serums,"$551,000,000.00 "
2020,Serums,"$269,000,000.00 "
2005,Serums,"$39,700,970.00 "
2014,Serums,"$16,649,399.00 "
2003,Serums,"$626,000,000.00 "
2002,Serums,"$326,000,000.00 "
2012,Serums,"$673,000,000.00 "
2019,Serums,"$128,000,000.00 "
2015,Serums,"$107,000,000.00 "
2024,Serums,"$478,000,000.00 "
2015,Serums,"$358,000,000.00 "
2017,Serums,"$594,000,000.00 "
2017,Serums,"$735,000,000.00 "
2010,Serums,"$528,000,000.00 "
2017,Serums,"$84,060,945.00 "
2018,Serums,"$466,000,000.00 "
2015,Serums,"$435,000,000.00 "
2024,Serums,"$194,000,000.00 "
2003,Serums,"$45,985,080.00 "
2024,Serums,"$310,000,000.00 "
2015,Serums,"$226,000,000.00 "
2024,Serums,"$313,000,000.00 "
2018,Serums,"$293,000,000.00 "
2012,Serums,"$212,000,000.00 "
2005,Serums,"$286,000,000.00 "
2011,Serums,"$102,000,000.00 "
2016,Serums,"$169,000,000.00 "
2017,Serums,"$446,000,000.00 "
2012,Serums,"$76,142,426.00 "
2001,Serums,"$14,684,631.00 "
2006,Serums,"$408,000,000.00 "
2008,Serums,"$69,453,806.00 "
2014,Serums,"$360,000,000.00 "
2005,Serums,"$128,000,000.00 "
2009,Serums,"$554,000,000.00 "
2018,Serums,"$516,000,000.00 "
2005,Serums,"$38,260,278.00 "
2023,Serums,"$447,000,000.00 "
2021,Serums,"$96,456,639.00 "
2015,Serums,"$791,000,000.00 "
2014,Serums,"$45,368,079.00 "
2002,Serums,"$144,000,000.00 "
2003,Serums,"$823,000,000.00 "
2000,Serums,"$370,000,000.00 "
2011,Serums,"$164,000,000.00 "
2000,Serums,"$158,000,000.00 "
2005,Serums,"$85,712,369.00 "
2015,Serums,"$137,000,000.00 "
2009,Serums,"$181,000,000.00 "
2012,Serums,"$209,000,000.00 "
2017,Serums,"$44,896,674.00 "
2001,Serums,"$347,000,000.00 "
2010,Serums,"$130,000,000.00 "
2017,Serums,"$211,000,000.00 "
2017,Serums,"$274,000,000.00 "
2022,Serums,"$229,000,000.00 "
2011,Serums,"$664,000,000.00 "
2004,Serums,"$75,859,663.00 "
2004,Serums,"$453,000,000.00 "
2013,Serums,"$160,000,000.00 "
2007,Serums,"$516,000,000.00 "
2015,Serums,"$93,238,074.00 "
2023,Serums,"$104,000,000.00 "
2006,Serums,"$226,000,000.00 "
2010,Serums,"$709,000,000.00 "
2019,Serums,"$936,000,000.00 "
2021,Serums,"$569,000,000.00 "
2016,Serums,"$109,000,000.00 "
2014,Serums,"$357,000,000.00 "
2009,Serums,"$214,000,000.00 "
2020,Serums,"$287,000,000.00 "
2023,Serums,"$51,178,565.00 "
2023,Serums,"$103,000,000.00 "
2019,Serums,"$683,000,000.00 "
2008,Serums,"$573,000,000.00 "
2020,Serums,"$759,000,000.00 "
2017,Serums,"$448,000,000.00 "
2012,Serums,"$335,000,000.00 "
2003,Serums,"$651,000,000.00 "
2019,Serums,"$388,000,000.00 "
2003,Serums,"$167,000,000.00 "
2024,Serums,"$60,802,688.00 "
2006,Serums,"$259,000,000.00 "
2015,Serums,"$265,000,000.00 "
2018,Serums,"$774,000,000.00 "
2009,Serums,"$151,000,000.00 "
2016,Serums,"$314,000,000.00 "
2023,Serums,"$61,495,190.00 "
2015,Serums,"$319,000,000.00 "
2002,Serums,"$452,000,000.00 "
2017,Serums,"$778,000,000.00 "
2023,Serums,"$160,000,000.00 "
2014,Serums,"$742,000,000.00 "
2018,Serums,"$351,000,000.00 "
2000,Serums,"$84,187,386.00 "
2007,Serums,"$857,000,000.00 "
2024,Serums,"$434,000,000.00 "
2000,Serums,"$111,000,000.00 "
2017,Serums,"$71,971,961.00 "
2003,Serums,"$593,000,000.00 "
2018,Serums,"$99,495,489.00 "
2005,Serums,"$205,000,000.00 "
2007,Serums,"$450,000,000.00 "
2014,Serums,"$197,000,000.00 "
2018,Serums,"$986,000,000.00 "
2009,Serums,"$662,000,000.00 "
2007,Serums,"$394,000,000.00 "
2020,Serums,"$162,000,000.00 "
2007,Serums,"$616,000,000.00 "
2010,Serums,"$433,000,000.00 "
2007,Serums,"$657,000,000.00 "
2000,Serums,"$954,000,000.00 "
2003,Serums,"$55,102,221.00 "
2024,Serums,"$196,000,000.00 "
2020,Serums,"$173,000,000.00 "
2004,Serums,"$31,311,325.00 "
2024,Serums,"$245,000,000.00 "
2021,Serums,"$391,000,000.00 "
2022,Serums,"$214,000,000.00 "
2024,Serums,"$811,000,000.00 "
2003,Serums,"$191,000,000.00 "
2016,Serums,"$242,000,000.00 "
2019,Serums,"$21,275,598.00 "
2021,Serums,"$17,028,613.00 "
2013,Serums,"$330,000,000.00 "
2017,Serums,"$22,757,447.00 "
2016,Serums,"$409,000,000.00 "
2008,Serums,"$466,000,000.00 "
2019,Serums,"$1,060,000,000.00 "
2020,Serums,"$122,000,000.00 "
2003,Serums,"$166,000,000.00 "
2022,Serums,"$486,000,000.00 "
2009,Serums,"$92,119,638.00 "
2005,Serums,"$149,000,000.00 "
2021,Serums,"$125,000,000.00 "
2007,Serums,"$223,000,000.00 "
2024,Serums,"$488,000,000.00 "
2002,Serums,"$319,000,000.00 "
2005,Serums,"$154,000,000.00 "
2022,Serums,"$107,000,000.00 "
2000,Serums,"$154,000,000.00 "
2024,Serums,"$481,000,000.00 "
2014,Serums,"$18,450,637.00 "
2015,Serums,"$641,000,000.00 "
2012,Serums,"$234,000,000.00 "
2018,Serums,"$722,000,000.00 "
2000,Serums,"$33,972,876.00 "
2017,Serums,"$453,000,000.00 "
2000,Serums,"$865,000,000.00 "
2003,Serums,"$302,000,000.00 "
2022,Serums,"$600,000,000.00 "
2009,Serums,"$281,000,000.00 "
2015,Serums,"$883,000,000.00 "
2021,Serums,"$213,000,000.00 "
2001,Serums,"$772,000,000.00 "
2022,Serums,"$399,000,000.00 "
2001,Serums,"$786,000,000.00 "
2007,Serums,"$14,906,250.00 "
2024,Serums,"$286,000,000.00 "
2003,Serums,"$171,000,000.00 "
2024,Serums,"$95,836,436.00 "
2021,Serums,"$562,000,000.00 "
2005,Serums,"$387,000,000.00 "
2014,Serums,"$662,000,000.00 "
2015,Serums,"$861,000,000.00 "
2012,Serums,"$484,000,000.00 "
2001,Serums,"$49,136,475.00 "
2015,Serums,"$51,544,528.00 "
2020,Serums,"$436,000,000.00 "
2014,Serums,"$93,257,111.00 "
2016,Serums,"$396,000,000.00 "
2007,Serums,"$138,000,000.00 "
2024,Serums,"$539,000,000.00 "
2008,Serums,"$703,000,000.00 "
2021,Serums,"$352,000,000.00 "
2019,Serums,"$961,000,000.00 "
2002,Serums,"$246,000,000.00 "
2017,Serums,"$721,000,000.00 "
2002,Serums,"$196,000,000.00 "
2021,Serums,"$20,584,877.00 "
2020,Serums,"$54,789,272.00 "
2017,Serums,"$316,000,000.00 "
2001,Serums,"$590,000,000.00 "
2012,Serums,"$28,664,904.00 "
2017,Serums,"$354,000,000.00 "
2009,Serums,"$33,059,030.00 "
2021,Serums,"$162,000,000.00 "
2022,Serums,"$160,000,000.00 "
2023,Serums,"$604,000,000.00 "
2010,Serums,"$108,000,000.00 "
2024,Serums,"$335,000,000.00 "
2015,Serums,"$109,000,000.00 "
2005,Serums,"$125,000,000.00 "
2016,Serums,"$117,000,000.00 "
2011,Serums,"$471,000,000.00 "
2018,Serums,"$818,000,000.00 "
2020,Serums,"$364,000,000.00 "
2013,Serums,"$311,000,000.00 "
2006,Serums,"$581,000,000.00 "
2020,Serums,"$67,579,367.00 "
2009,Serums,"$129,000,000.00 "
2019,Serums,"$103,000,000.00 "
2005,Serums,"$56,403,598.00 "
2021,Serums,"$77,169,876.00 "
2019,Serums,"$40,920,767.00 "
2015,Serums,"$141,000,000.00 "
2007,Serums,"$134,000,000.00 "
2016,Serums,"$213,000,000.00 "
2020,Serums,"$432,000,000.00 "
2009,Serums,"$271,000,000.00 "
2017,Serums,"$142,000,000.00 "
2002,Serums,"$10,178,086.00 "
2003,Serums,"$108,000,000.00 "
2007,Serums,"$318,000,000.00 "
2012,Serums,"$106,000,000.00 "
2010,Serums,"$391,000,000.00 "
2002,Serums,"$150,000,000.00 "
2018,Serums,"$99,983,716.00 "
2009,Serums,"$495,000,000.00 "
2018,Serums,"$96,726,792.00 "
2001,Serums,"$52,713,221.00 "
2013,Serums,"$416,000,000.00 "
2014,Serums,"$135,000,000.00 "
2005,Serums,"$1,030,000,000.00 "
2024,Serums,"$582,000,000.00 "
2015,Serums,"$553,000,000.00 "
2013,Serums,"$130,000,000.00 "
2020,Serums,"$59,835,142.00 "
2000,Serums,"$266,000,000.00 "
2004,Serums,"$96,951,359.00 "
2002,Serums,"$357,000,000.00 "
2001,Serums,"$286,000,000.00 "
2003,Serums,"$111,000,000.00 "
2005,Serums,"$274,000,000.00 "
2008,Serums,"$197,000,000.00 "
2014,Serums,"$75,858,281.00 "
2010,Serums,"$60,393,364.00 "
2015,Serums,"$55,604,620.00 "
2016,Serums,"$406,000,000.00 "
2009,Serums,"$846,000,000.00 "
2004,Serums,"$192,000,000.00 "
2001,Serums,"$200,000,000.00 "
2005,Serums,"$362,000,000.00 "
2008,Serums,"$942,000,000.00 "
2004,Serums,"$76,551,264.00 "
2001,Serums,"$233,000,000.00 "
2016,Serums,"$138,000,000.00 "
2011,Serums,"$891,000,000.00 "
2023,Serums,"$488,000,000.00 "
2004,Serums,"$1,150,000,000.00 "
2008,Serums,"$427,000,000.00 "
2008,Serums,"$148,000,000.00 "
2014,Serums,"$958,000,000.00 "
2021,Serums,"$288,000,000.00 "
2016,Serums,"$199,000,000.00 "
2001,Serums,"$199,000,000.00 "
2008,Serums,"$32,508,574.00 "
2022,Serums,"$144,000,000.00 "
2011,Serums,"$1,040,000,000.00 "
2022,Serums,"$293,000,000.00 "
2011,Serums,"$190,000,000.00 "
2001,Serums,"$359,000,000.00 "
2016,Serums,"$114,000,000.00 "
2016,Serums,"$14,227,506.00 "
2018,Serums,"$287,000,000.00 "
2011,Serums,"$223,000,000.00 "
2006,Serums,"$140,000,000.00 "
2003,Serums,"$72,212,543.00 "
2013,Serums,"$599,000,000.00 "
2005,Serums,"$714,000,000.00 "
2019,Serums,"$68,394,450.00 "
2011,Serums,"$421,000,000.00 "
2001,Serums,"$301,000,000.00 "
2017,Serums,"$92,704,945.00 "
2019,Serums,"$129,000,000.00 "
2019,Serums,"$189,000,000.00 "
2009,Serums,"$268,000,000.00 "
2014,Serums,"$190,000,000.00 "
2000,Serums,"$139,000,000.00 "
2002,Serums,"$474,000,000.00 "
2005,Serums,"$54,270,749.00 "
2023,Serums,"$104,000,000.00 "
2020,Serums,"$961,000,000.00 "
2013,Serums,"$520,000,000.00 "
2005,Serums,"$538,000,000.00 "
2021,Serums,"$68,377,763.00 "
2013,Serums,"$633,000,000.00 "
2004,Serums,"$789,000,000.00 "
2002,Serums,"$205,000,000.00 "
2019,Serums,"$152,000,000.00 "
2022,Serums,"$307,000,000.00 "
2004,Serums,"$229,000,000.00 "
2004,Serums,"$27,741,271.00 "
2008,Serums,"$19,736,641.00 "
2022,Serums,"$168,000,000.00 "
2005,Serums,"$215,000,000.00 "
2000,Serums,"$116,000,000.00 "
2018,Serums,"$98,372,020.00 "
2000,Serums,"$487,000,000.00 "
2012,Serums,"$146,000,000.00 "
2015,Serums,"$567,000,000.00 "
2011,Serums,"$281,000,000.00 "
2000,Serums,"$369,000,000.00 "
2010,Serums,"$483,000,000.00 "
2015,Serums,"$533,000,000.00 "
2014,Serums,"$98,188,943.00 "
2009,Serums,"$942,000,000.00 "
2008,Serums,"$216,000,000.00 "
2014,Serums,"$252,000,000.00 "
2017,Serums,"$58,070,807.00 "
2024,Serums,"$57,812,485.00 "
2003,Serums,"$2,655,142.00 "
2024,Serums,"$827,000,000.00 "
2014,Serums,"$154,000,000.00 "
2004,Serums,"$471,000,000.00 "
2019,Serums,"$89,618,054.00 "
2023,Serums,"$237,000,000.00 "
2005,Serums,"$248,000,000.00 "
2008,Serums,"$474,000,000.00 "
2002,Serums,"$176,000,000.00 "
2000,Serums,"$956,000,000.00 "
2022,Serums,"$30,868,955.00 "
2009,Serums,"$106,000,000.00 "
2023,Serums,"$47,586,070.00 "
2002,Serums,"$371,000,000.00 "
2009,Serums,"$464,000,000.00 "
2012,Serums,"$634,000,000.00 "
2007,Serums,"$431,000,000.00 "
2016,Serums,"$240,000,000.00 "
2005,Serums,"$108,000,000.00 "
2022,Serums,"$483,000,000.00 "
2015,Serums,"$24,452,748.00 "
2020,Serums,"$61,097,453.00 "
2003,Serums,"$239,000,000.00 "
2022,Serums,"$206,000,000.00 "
2001,Serums,"$576,000,000.00 "
2019,Serums,"$250,000,000.00 "
2021,Serums,"$538,000,000.00 "
2003,Serums,"$157,000,000.00 "
2013,Serums,"$74,010,756.00 "
2010,Serums,"$442,000,000.00 "
2022,Serums,"$732,000,000.00 "
2009,Serums,"$806,000,000.00 "
2006,Serums,"$72,630,765.00 "
2011,Serums,"$564,000,000.00 "
2023,Serums,"$866,000,000.00 "
2004,Serums,"$117,000,000.00 "
2007,Serums,"$173,000,000.00 "
2004,Serums,"$263,000,000.00 "
2012,Serums,"$575,000,000.00 "
2006,Serums,"$150,000,000.00 "
2013,Serums,"$79,257,757.00 "
2000,Serums,"$545,000,000.00 "
2000,Serums,"$554,000,000.00 "
2011,Serums,"$112,000,000.00 "
2018,Serums,"$377,000,000.00 "
2024,Serums,"$176,000,000.00 "
2003,Serums,"$233,000,000.00 "
2012,Serums,"$231,000,000.00 "
2010,Serums,"$52,058,115.00 "
2013,Serums,"$733,000,000.00 "
2013,Serums,"$31,869,728.00 "
2004,Serums,"$28,515,432.00 "
2005,Serums,"$165,000,000.00 "
2007,Serums,"$58,763,749.00 "
2023,Serums,"$419,000,000.00 "
2021,Serums,"$321,000,000.00 "
2021,Serums,"$713,000,000.00 "
2002,Serums,"$328,000,000.00 "
2009,Serums,"$229,000,000.00 "
2005,Serums,"$193,000,000.00 "
2017,Serums,"$678,000,000.00 "
2016,Serums,"$224,000,000.00 "
2015,Serums,"$172,000,000.00 "
2019,Serums,"$209,000,000.00 "
2005,Serums,"$167,000,000.00 "
2020,Serums,"$316,000,000.00 "
2007,Serums,"$639,000,000.00 "
2014,Serums,"$682,000,000.00 "
2001,Serums,"$508,000,000.00 "
2020,Serums,"$180,000,000.00 "
2002,Serums,"$1,000,000,000.00 "
2016,Serums,"$567,000,000.00 "
2014,Serums,"$300,000,000.00 "
