Category,Year,Avg Price USD,Dollar Sales UD,YOY % Change
Primer,2008,39.51,953417003.2,9.05
Primer,2005,23.27,341564018.4,-0.63
Primer,2012,9.79,405543120.7,-4.11
Primer,2011,11.87,908707234.2,14.77
Primer,2024,25.88,911406341.9,12.73
Primer,2024,18.1,571404268.7,-8.68
Primer,2000,28.52,45110354.76,10.75
Primer,2017,17.89,352382620.3,6.19
Primer,2018,23.08,926635619.4,3.83
Primer,2012,13.38,263701874.7,-1.25
Primer,2012,24.96,246716211,11.37
Primer,2023,37.12,231389220.9,12.5
Primer,2001,16.75,576883553.6,7.79
Primer,2012,29.77,546017675.1,6.34
Primer,2016,31.07,179933188,-4.85
Primer,2008,13.01,60480412.1,11
Primer,2015,17.48,131095522.3,8.58
Primer,2011,33.95,324370377.5,11.02
Primer,2003,5.25,233615655.3,-2.54
Primer,2001,8.66,776356881.2,3.58
Primer,2020,17.54,126961461.8,9.33
Primer,2011,17.72,147695016,-4.35
Primer,2016,15.95,929260333,4.75
Primer,2002,39.22,324579009.9,-5.39
Primer,2017,28.31,864667881.8,12.84
Primer,2024,21.01,496085210,-5.5
Primer,2001,36.82,290256380.5,14.97
Primer,2005,27.3,769169390.2,14.27
Primer,2016,12.98,82379214.31,5.69
Primer,2019,14.26,375836032,3.48
Primer,2010,34.5,100522310.2,5.25
Primer,2010,5.76,728490780.5,-6.25
Primer,2011,15.43,745043288.3,-3.6
Primer,2004,19.17,546687086.7,4.66
Primer,2003,34.56,657514591.9,-8.05
Primer,2013,6.88,178119138.7,1.67
Primer,2013,13.19,536576010.1,1.87
Primer,2000,38.52,894561130.3,-6.79
Primer,2004,30,843003548.3,4.35
Primer,2008,23.97,442780112.4,4.42
Primer,2001,35.71,708277170.8,11.3
Primer,2017,12.98,387116122.9,14.4
Primer,2010,21.74,695359592.2,-4.79
Primer,2010,17.48,116930369.7,2.79
Primer,2021,37.92,972217123.9,-5.78
Primer,2001,26.79,619840476.1,-2.44
Primer,2006,6.34,329911896.2,8.85
Primer,2017,38.1,221265621.4,-1.96
Primer,2020,31.72,260560560.4,10.92
Primer,2002,37.71,704934546.7,-7.72
Primer,2015,23.6,626549850.7,7.82
Primer,2004,38.22,701078069.7,-9.27
Primer,2008,10.11,200451460.3,2.15
Primer,2020,18.44,468337300.5,12.24
Primer,2002,32.67,57982730.67,-7.63
Primer,2024,30.03,720672000.4,0
Primer,2005,37.26,400166454.1,11.07
Primer,2012,18.87,928946935.2,-9.2
Primer,2018,33.3,524138127.4,14.26
Primer,2014,17.1,313420285.3,-9.51
Primer,2024,6.88,898792709.1,-1.56
Primer,2018,28.18,807542890.1,1.17
Primer,2002,22.29,58297391.25,1.96
Primer,2017,5.55,764361324.7,-4.93
Primer,2009,13.37,465260933.7,11.96
Primer,2006,25.22,532795545.2,-4.74
Primer,2005,35.14,804139852.3,12.57
Primer,2015,24.62,727278165.4,-3.61
Primer,2011,39.52,931862208.9,-1.22
Primer,2014,13.86,809207624.8,-1.45
Primer,2004,7.09,327898172.4,-2.01
Primer,2003,37.56,805541608.1,-3.09
Primer,2018,5.22,104075523.7,10.6
Primer,2013,19.22,593407534.5,8.37
Primer,2006,22.2,443469149.7,-7.41
Primer,2018,6.73,595686436.8,2.73
Primer,2012,28.73,18613077.57,-3.24
Primer,2004,32.93,443876290.4,14.32
Primer,2002,30.43,946268507.7,0.74
Primer,2021,25.16,464514067.2,-2.58
Primer,2023,21.71,132555817.5,4.74
Primer,2006,21.47,226402094.5,3.53
Primer,2019,19.61,239664309.4,4.87
Primer,2013,24.3,222650333.4,-8.36
Primer,2009,5.38,332906398,-0.65
Primer,2010,24.95,802987294.8,-6.79
Primer,2021,18.9,832176503.9,-6.08
Primer,2014,7.21,501416894.4,-4.26
Primer,2009,27.12,406148162.9,0.24
Primer,2013,6.36,306315012.2,2.37
Primer,2006,5.91,332738401.4,-2.55
Primer,2023,8.69,337762765.9,-7.49
Primer,2008,12.41,419342694,6.97
Primer,2001,10.55,244334670.4,8.24
Primer,2008,26.66,789141399.7,9.74
Primer,2013,10.16,937298630.6,4.04
Primer,2001,28.4,128213888.5,-7.99
Primer,2014,34.22,621730297.1,-3.99
Primer,2008,11.64,369186639.9,6.58
Primer,2007,26.67,334678171.8,-6.35
Primer,2010,25.93,78793326.81,11.08
Primer,2021,10.37,154015710.7,9.14
Primer,2010,27.99,51477917.06,-6.25
Primer,2011,36.46,882930379.4,6.32
Primer,2016,16.89,717369525.7,14.73
Primer,2014,25.37,631453137,5.13
Primer,2016,30.31,505130956.1,10.3
Primer,2003,5.28,422469575.8,11.33
Primer,2004,16.99,158813727.9,-6.19
Primer,2002,35.46,949274552.9,7.83
Primer,2020,17.7,845674189,-6.41
Primer,2016,11.19,147176440.2,11.96
Primer,2014,6.57,360775316.4,-4.59
Primer,2010,31.28,180974241.5,-1.01
Primer,2021,21.42,877919228.1,10.84
Primer,2006,39.68,783602873.5,2.89
Primer,2015,18.36,478987137.4,6.96
Primer,2000,6.17,964406254.4,14.78
Primer,2002,26.51,119249350,5.49
Primer,2020,25.2,828730416.6,-3
Primer,2010,39.41,662005266.7,3.41
Primer,2004,5.55,784708647.2,-0.07
Primer,2008,14.19,655869766.2,6.47
Primer,2002,24.24,460742931,-5.64
Primer,2019,28.28,603487085.5,-7.55
Primer,2008,15.25,580072197.5,5.89
Primer,2004,35.84,658194516.3,7.04
Primer,2009,24.47,124508140.9,6.31
Primer,2013,36.42,740531719.6,2.99
Primer,2009,25.55,494785275.4,4.44
Primer,2016,36.75,64099476.8,14.17
Primer,2004,37.43,218323966.7,8.43
Primer,2024,37.8,570733196.1,8.59
Primer,2007,18.84,914284218.4,-4.94
Primer,2024,14.89,878296807.1,10.45
Primer,2024,30.56,993509914.2,4.65
Primer,2020,34.5,645064147.7,-8.4
Primer,2009,34.15,806872563,-8.64
Primer,2018,26.43,851412420.3,10.33
Primer,2019,34.55,970559543.7,3.28
Primer,2005,30.64,573679003.8,4.47
Primer,2021,26.41,128620038.7,-5.35
Primer,2016,14.99,803353085.1,5.29
Primer,2016,39.19,436214516.7,-7.85
Primer,2015,18.53,794803091.6,4.03
Primer,2017,19.48,727950232.4,14.81
Primer,2006,15.03,480114135.7,9.46
Primer,2007,29.34,240754245.9,-9.35
Primer,2002,36.74,670977489.1,-6.72
Primer,2017,12.12,916841269.4,-1.32
Primer,2014,13.44,208814874,10.44
Primer,2010,12.55,847270576.5,-5.42
Primer,2011,35.53,985522432.2,9.76
Primer,2002,22.59,984758906.6,-5.14
Primer,2020,22.18,899437640.3,14.32
Primer,2005,10.51,51931617.99,13.09
Primer,2014,18.3,799156322.1,-5.3
Primer,2001,8.03,276804302.8,10.91
Primer,2014,18.39,849393977.8,-7.11
Primer,2013,38.81,18555754.91,0.91
Primer,2022,15.24,795289353.5,-3.32
Primer,2010,8.45,871602549.2,2.54
Primer,2024,33.86,825325209.5,-6.78
Primer,2002,32.82,83988158.27,-1.24
Primer,2000,37.46,388715787.2,0.38
Primer,2019,16.87,824836051,11.61
Primer,2011,29.12,526582869.7,7.51
Primer,2010,33.66,798674963,2
Primer,2012,27.13,868933222.4,-3.88
Primer,2022,12.18,419062247.1,9.18
Primer,2020,7.74,131005412.6,-3.49
Primer,2000,12.02,936273170.4,10.56
Primer,2019,10.13,475237785.9,-5.27
Primer,2019,21.75,752579860.8,7.08
Primer,2013,33.4,162229730.4,-5.71
Primer,2024,29.84,27500843.52,-0.93
Primer,2012,21.95,707131214.1,6.81
Primer,2002,32.47,38438433.76,13.73
Primer,2010,21.98,850642992.2,-4.4
Primer,2014,29.78,693934074.7,9.34
Primer,2015,27.17,427042180.2,0.11
Primer,2002,16.39,354985071.6,13.35
Primer,2000,38.17,570307231.2,9.54
Primer,2009,12.24,452186995,4.35
Primer,2007,19.51,576915898.4,2
Primer,2003,18.11,405398331.5,14.19
Primer,2023,19.71,433771268.8,1.08
Primer,2006,20.39,956029117.4,11.33
Primer,2009,9.88,901721511,0.94
Primer,2003,31.53,574600878.5,-9.13
Skin Primer,2014,8.62,109129633,-6.96
Skin Primer,2006,9.44,884295045.8,-0.76
Skin Primer,2013,33.61,814005629.2,-5.17
Skin Primer,2000,12.82,123528151.5,7.49
Skin Primer,2009,15.55,542949415.4,7.72
Skin Primer,2002,21.52,547256413.6,-2.63
Skin Primer,2022,7.43,384051425.9,-5.48
Skin Primer,2021,35.74,970003942.6,-2.94
Skin Primer,2017,26.59,146795634.3,-0.46
Skin Primer,2021,22.44,538310438.8,1.8
Skin Primer,2018,22.63,554664111.8,11
Skin Primer,2017,34.82,231212792,6.39
Skin Primer,2018,15.21,216397218.9,3.61
Skin Primer,2011,24.82,306915514.6,-9.89
Skin Primer,2016,21.37,824536350.2,-7.54
Skin Primer,2017,16.64,757383950.9,10.15
Skin Primer,2024,16.75,519907712.5,6.04
Skin Primer,2022,7.55,210216910,-9.32
Skin Primer,2003,27.58,607131993.9,-3.23
Skin Primer,2002,15.97,602596199.4,5.39
Skin Primer,2003,25.04,255817178.9,-6.75
Skin Primer,2011,22.74,849536710.6,2.56
Skin Primer,2009,15.71,180120752.4,-5.5
Skin Primer,2011,16.53,901993629.2,8.7
Skin Primer,2017,26.11,599661083.1,11.82
Skin Primer,2006,5.4,871008244.1,12.34
Skin Primer,2014,6.24,805295257.6,-6.53
Skin Primer,2003,6.29,587370242.1,-0.39
Skin Primer,2005,25.99,431413931.2,2.87
Skin Primer,2001,29.01,642557842.4,4.88
Skin Primer,2022,8.03,287162340.3,14.1
Skin Primer,2006,26.18,36083375.5,8.24
Skin Primer,2015,32.95,198071795.5,3.79
Skin Primer,2011,26.39,510630750.6,-2.42
Skin Primer,2006,31.74,612928446.1,5.59
Skin Primer,2012,29.93,751022134.5,-7.94
Skin Primer,2001,31.21,293234384.1,-9.18
Skin Primer,2018,21.24,406906896,2.43
Skin Primer,2002,27.4,312753772,-8.51
Skin Primer,2012,33.15,683885395.5,11.03
Skin Primer,2007,21.94,380028996.5,-6.55
Skin Primer,2016,10.87,869318042.4,-7.42
Skin Primer,2014,38.22,759002064.7,1.22
Skin Primer,2015,7.11,233833404.7,-7.64
Skin Primer,2006,32.61,769195568.6,-4.22
Skin Primer,2005,35.57,820922874.4,12.04
Skin Primer,2006,22.2,745456319.6,-7.78
Skin Primer,2020,13.72,314224485.4,1.02
Skin Primer,2023,22.37,236761957.6,0.68
Skin Primer,2024,28.37,865528823.4,-3.07
Skin Primer,2003,13.31,107199844.9,-5.46
Skin Primer,2007,6.27,709809773.6,1.74
Skin Primer,2020,14.32,253088475,-0.69
Skin Primer,2016,33.9,61004515.51,-1.2
Skin Primer,2017,30.8,296515803.4,-9.01
Skin Primer,2015,34.27,969876520.6,7.61
Skin Primer,2010,18.62,135372868.1,-4.57
Skin Primer,2013,32.82,277116427.8,8.85
Skin Primer,2018,9.93,569476665.4,-4.19
Skin Primer,2014,13.17,731873858.9,1.29
Skin Primer,2006,9.58,502311580.2,-8.06
Skin Primer,2007,21.23,334670481.6,10.5
Skin Primer,2000,30.47,535243511.5,7.57
Skin Primer,2017,14.57,625730067.7,9.76
Skin Primer,2020,29.31,334819957.1,9.93
Skin Primer,2018,28.74,907234622.2,12.84
Skin Primer,2024,5.52,483183700.7,8.07
Skin Primer,2004,12.26,63198175.38,0.7
Skin Primer,2024,38.32,127433645.2,-3.01
Skin Primer,2004,38.32,314419588.6,6.11
Skin Primer,2010,16.39,891312629.7,14.46
Skin Primer,2013,8.66,213928541.4,13.15
Skin Primer,2012,19.15,689858523.3,-6
Skin Primer,2004,18.82,820146417,-4.68
Skin Primer,2011,11.09,226419922.6,-6.67
Skin Primer,2017,31.87,856825872.7,13.62
Skin Primer,2017,23.93,80837379.22,14.78
Skin Primer,2021,35.51,994359542.9,11.07
Skin Primer,2024,21.33,679855981.8,14.08
Skin Primer,2003,11.56,366775245.6,-7.41
Skin Primer,2017,23.59,550627838.6,-1.38
Skin Primer,2016,33.78,925000652.2,11.29
Skin Primer,2014,6.1,335861540.1,13.12
Skin Primer,2013,37.21,232991461.6,-3.4
Skin Primer,2001,9.61,786058480.1,1.41
Skin Primer,2011,29.37,703645087,-3.18
Skin Primer,2014,12.37,723397099.3,-5.4
Skin Primer,2003,32.52,32975875.68,-1.57
Skin Primer,2006,15.8,601803584.9,14.45
Skin Primer,2017,16.76,205431601.4,-2.73
Skin Primer,2019,12.11,366089637.1,4.78
Skin Primer,2011,14.91,963390343.7,-7.4
Skin Primer,2011,28.79,375624862.7,-7.81
Skin Primer,2000,30.21,337130084.4,14.32
Skin Primer,2023,20.01,337058722.4,14.63
Skin Primer,2022,6.15,501502746.9,8.64
Skin Primer,2008,36.69,343448327.5,-2.64
Skin Primer,2010,14.48,750300012.9,-1.35
Skin Primer,2014,26.43,690826059.9,-8.41
Skin Primer,2014,20.8,165228235.6,11.49
Skin Primer,2007,15.87,321816290.4,14.16
Skin Primer,2001,32.16,35241752.74,-3.77
Skin Primer,2005,25.89,942948341.2,-9.76
Skin Primer,2009,15.74,435278193.2,-7.39
Skin Primer,2024,37.67,617797067.6,-3.04
Skin Primer,2011,29.87,588775345.6,-0.69
Skin Primer,2005,36.38,892571814.2,14.64
Skin Primer,2001,19.74,609524769.6,-7.71
Skin Primer,2009,15.15,88679542.89,-8.48
Skin Primer,2011,33.49,352575577.7,-2.03
Skin Primer,2000,17.52,535141960.5,11.29
Skin Primer,2019,34.1,977848745.6,-9.65
Skin Primer,2015,8.23,274276816.3,-2.46
Skin Primer,2020,15.34,398848299.2,7.53
Skin Primer,2021,13.39,576017574.5,8.92
Skin Primer,2013,8.88,574770657.5,10.68
Skin Primer,2022,28.49,539578280.8,-2.28
Skin Primer,2012,29.31,897976455.5,3.38
Skin Primer,2015,36.58,175288272.8,8.18
Skin Primer,2024,35.17,434586210.2,-1.96
Skin Primer,2007,16.33,596238863.9,6.67
Skin Primer,2021,32.47,59269749.97,1.66
Skin Primer,2022,8.88,455147473.4,-6.84
Skin Primer,2019,10.22,67427184.3,-1.13
Skin Primer,2018,29.44,110325719.8,-6.17
Skin Primer,2020,21.26,490259406,-8.85
Skin Primer,2017,34.11,27039258.97,-0.71
Skin Primer,2021,21.72,651533395,-6.99
Skin Primer,2023,24.34,121730425.4,-2.11
Skin Primer,2020,25.12,270039016.2,14.25
Skin Primer,2020,5.74,514403037.9,-0.39
Skin Primer,2020,11.26,460420149.8,10.56
Skin Primer,2003,26.32,674231834.4,10.61
Skin Primer,2021,15.83,771721648.6,-1.32
Skin Primer,2011,22.33,324310997.8,-2.07
Skin Primer,2021,37.2,12119546.1,0.38
Skin Primer,2013,30.97,334811737.8,-4.08
Skin Primer,2006,25.67,323018217.5,-4.95
Skin Primer,2008,23.97,408185836.9,12.2
Skin Primer,2013,14.53,546791367.7,-9.19
Skin Primer,2018,20.09,842376934.9,3.29
Skin Primer,2006,28.03,923381043,9.22
Skin Primer,2017,31.52,55952144.82,8.9
Skin Primer,2016,7.79,76703061.87,1.25
Skin Primer,2015,36.72,873735421.4,3.33
Skin Primer,2019,19.76,751800048,12.67
Skin Primer,2023,25.8,92484157.75,3.59
Skin Primer,2020,19.92,188381155.9,12.37
Skin Primer,2015,35.71,792965927.9,-8.63
Skin Primer,2007,34.79,586149420.3,6.14
Skin Primer,2023,37.34,326896456.9,7.81
Skin Primer,2005,17.44,368923720.4,-5.8
Skin Primer,2010,23.33,596032185.9,9.35
Skin Primer,2022,17.54,867467659.6,0.53
Skin Primer,2023,15.16,435312276.9,-7.96
Skin Primer,2016,23.8,812846142.5,-8.23
Skin Primer,2006,14.82,143247766.3,11.76
Skin Primer,2008,10.52,209807623.4,-2.95
Skin Primer,2009,31.44,351326113.8,-4.78
Skin Primer,2007,7.91,740545506.7,-7.66
Skin Primer,2010,12.25,518956178.1,-5.12
Skin Primer,2021,21.42,674917249.8,-4.17
Skin Primer,2006,7.71,79955530.27,7.89
Skin Primer,2007,23.83,718371809.2,-1.18
Skin Primer,2005,29.34,312413095.5,-7.44
Skin Primer,2006,15.95,349764781,12.91
Skin Primer,2022,26.8,442407666.9,-8.8
Skin Primer,2010,18.24,185033190.5,13.1
Skin Primer,2007,10.6,908770886.4,-2.35
Skin Primer,2006,37.15,690710338.1,8.56
Skin Primer,2018,10.25,257449200.8,13.94
Skin Primer,2016,19.32,28189539.41,-6.44
Skin Primer,2013,28.85,102321230.6,-8.98
Skin Primer,2008,38.83,953131745.3,1.56
Skin Primer,2018,21.83,838879416,11.39
Skin Primer,2024,37.54,454013245.6,11.4
Skin Primer,2013,28.1,986381103.8,6.32
Skin Primer,2024,7.73,141596580.7,3.83
Skin Primer,2004,16.99,377188706.6,-0.64
Skin Primer,2022,13.09,878969514.6,-1.41
Skin Primer,2017,27.67,839966006.7,-9.64
Skin Primer,2004,19.24,642627347.7,-3.15
Skin Primer,2005,38.74,38249931.7,2.1
Skin Primer,2004,33.25,364701405.5,2.84
Skin Primer,2015,34.84,110600962.1,10.89
Skin Primer,2005,15.54,634644835.5,-4.07
Skin Primer,2015,8.36,821574914.9,-4.22
Skin Primer,2009,19.24,492651295,2.3
Skin Primer,2000,16,238898324.5,14.88
Skin Primer,2015,23.11,344516633.4,3.69
Skin Primer,2008,24.09,72739773.55,14.09
Skin Primer,2014,17.69,686262760.1,-6.23
Skin Primer,2012,25.63,552910754,14.87
Skin Primer,2001,19.58,206922720.1,-1.19
Skin Primer,2006,20.66,691823119.5,1.56
Skin Primer,2016,22.43,405883604.1,14.24
Skin Primer,2000,27.15,997917674.8,-3.92
Skin Primer,2021,13.94,67140377.72,3.63
Skin Primer,2018,39.44,516300979.9,11.99
Skin Primer,2012,30.08,632736176.1,4.49
Skin Primer,2014,37.41,143077595.2,0.02
Skin Primer,2013,12.68,158735595.2,4.02
Skin Primer,2015,10.66,35637466.52,-8.16
Skin Primer,2022,36.35,771140590.7,2.5
Skin Primer,2021,36.32,684864388.8,7.84
Skin Primer,2014,31.73,890472281.9,-2.75
Skin Primer,2000,37.76,919169296,-4.78
Skin Primer,2015,25.83,112757357.3,14.03
Skin Primer,2007,33.5,346416428.8,12.31
Skin Primer,2023,5.21,67616561.44,0.79
Skin Primer,2024,24.31,975435077,12.16
Skin Primer,2010,16.65,190118794.5,-9.4
Skin Primer,2007,19.18,52292138,14.6
Skin Primer,2018,30.27,601608363.4,3.05
Skin Primer,2014,29.83,542046881.8,-2.28
Skin Primer,2004,14.35,950898326.5,-5.35
Skin Primer,2023,37.33,993972264.2,-3.92
Skin Primer,2023,29.25,174961518.8,-5.58
Skin Primer,2007,18.13,203527920.6,6.25
Skin Primer,2008,30.08,211764091.7,-0.45
Skin Primer,2004,5.12,316641400.1,-7.15
Skin Primer,2009,37.78,505117817.7,-5.11
Skin Primer,2021,19.66,826359129.4,1.5
Skin Primer,2023,28.6,335833886.6,-7.73
Skin Primer,2011,8.47,21673044.67,-1.95
Skin Primer,2002,38.63,573516177.5,10.12
Skin Primer,2015,17.98,819024008.7,12.41
Skin Primer,2000,19.6,966363559.5,-5.79
Skin Primer,2023,11.87,788237130.9,4.39
Skin Primer,2013,15.11,643793675.8,8.81
Skin Primer,2019,29.97,268173047.5,-7.85
Skin Primer,2011,17.98,865185023.9,-9.44
Skin Primer,2019,8,209229148.7,11.74
Skin Primer,2014,17.27,533436209.2,-8.16
Skin Primer,2011,21.4,415957600.3,7.85
Skin Primer,2003,25.95,74677349.86,2.46
Skin Primer,2020,7.14,358368322,12.01
Skin Primer,2014,7.6,940477868.4,-7.5
Skin Primer,2018,31.57,416603342.7,11.85
Skin Primer,2001,34.3,614080823.1,-9.65
Skin Primer,2019,16.72,336913833.7,-1.14
Skin Primer,2018,37.41,77821000.85,5.53
Skin Primer,2000,39.46,894866210.6,-5.45
Skin Primer,2016,6.98,628977112.7,4.78
Skin Primer,2001,25.15,651687628,1.04
Skin Primer,2004,20.03,117475628.6,11.71
Skin Primer,2016,37.59,826231575.4,9.2
Skin Primer,2021,34.54,730892966.6,12.95
Skin Primer,2018,33.83,710809137.7,2.1
Skin Primer,2008,23.03,748522415.5,7.1
Skin Primer,2020,18.66,712657135.4,-1.27
Skin Primer,2006,36.74,879158285.5,7.63
Skin Primer,2005,8.74,43244070.8,3.13
Skin Primer,2006,5.74,410154997.3,-4.16
Skin Primer,2001,26.41,896396512.2,7.56
Skin Primer,2005,34.96,927900881.3,-3.31
Skin Primer,2002,28.71,422321016,9.65
Skin Primer,2021,9.83,236202341.6,11.19
Skin Primer,2001,34.69,192188263.2,12.25
Skin Primer,2023,17.39,637579749.5,0.31
Skin Primer,2001,16.64,369318276,14.87
Skin Primer,2016,27.31,969699818,3.38
Skin Primer,2024,30.12,727571063,8.99
Skin Primer,2010,16.7,725193367.6,-4.54
Skin Primer,2021,22.33,792919533.9,9.35
Skin Primer,2017,7.37,199213560.8,3.94
Skin Primer,2002,10.11,787386637.5,-1.31
Skin Primer,2014,15.51,81062874.42,-5.68
Skin Primer,2010,14.85,939340956,-0.65
Skin Primer,2016,15.66,310304491.7,12.91
Skin Primer,2003,13.76,772402675.2,1.4
Skin Primer,2017,24.45,261890414.5,1.74
Skin Primer,2002,22.13,708222033.7,5.61
Skin Primer,2015,7.46,221969172.4,2.53
Skin Primer,2003,19.17,343767600.3,9.84
Skin Primer,2020,5.61,242898242.7,10.15
Skin Primer,2022,14.56,957140767.1,6.9
Skin Primer,2015,9.79,554281960.7,2.45
Skin Primer,2006,31.17,144470623.4,-8.63
Skin Primer,2011,15.94,626732645.7,5.71
Skin Primer,2001,18.55,538583910.8,-2.64
Skin Primer,2001,11.21,533504628.3,6.7
Skin Primer,2017,7.78,481634684.9,1.24
Skin Primer,2013,9.87,385343000.6,0.17
Skin Primer,2005,16.74,752208850.2,-5.97
Skin Primer,2001,18.56,290081836.8,1.61
Skin Primer,2014,19.59,578344445.8,14.29
Skin Primer,2019,35.98,70360555,-9.51
Skin Primer,2019,24.87,256327958.2,3.61
Skin Primer,2019,26.42,960199965.3,4.52
Skin Primer,2020,32.63,626805755.6,-4.39
Skin Primer,2001,31.75,10408237.26,-7.05
Skin Primer,2000,31.78,967644172.3,-7.49
Skin Primer,2002,38.43,870311353,4.32
Skin Primer,2018,21.39,75515519.1,13.88
Skin Primer,2000,34.43,752024760.2,9.32
Skin Primer,2024,11.63,363041418.1,1.02
Skin Primer,2015,21.45,31699132.5,5.67
Skin Primer,2018,12.79,230187340.9,0.65
Skin Primer,2012,38.36,387596148,-0.71
Skin Primer,2024,31.31,632446917.2,6.15
Skin Primer,2014,24.15,88586056.21,13.38
Skin Primer,2024,15.12,279715829.3,14.99
Skin Primer,2005,18.51,314048449.2,-4.1
Skin Primer,2013,34.58,164323955.4,-9.94
Skin Primer,2017,38.24,807279174.3,2.11
Skin Primer,2007,27.88,299205840.5,10.16
Skin Primer,2007,38.49,432006911.7,0.18
Skin Primer,2004,19.13,774281347,13.48
Skin Primer,2001,39.81,338944856.7,2.48
Skin Primer,2004,14.89,279928579.7,-0.65
Skin Primer,2013,19.26,432765395.9,-2.86
Skin Primer,2023,36.4,552746442.4,10.77
Skin Primer,2023,10.8,143672270.2,1.51
Skin Primer,2000,6.45,650517535.4,0.01
Skin Primer,2014,21.16,846599561.3,9.72
Skin Primer,2000,10.4,848503739,-2.4
Skin Primer,2004,24.35,431904179.4,14.13
Skin Primer,2004,31.27,987023828.1,-1.3
Skin Primer,2017,5.27,974430187.2,-9.28
Skin Primer,2006,19.47,217968941.8,-2.54
Skin Primer,2008,25.26,371308397.9,-8.24
Skin Primer,2014,22.4,499696021.1,-4.72
Skin Primer,2014,12.71,624206667.4,12.32
Skin Primer,2022,8.78,574261075.5,10.66
Skin Primer,2015,32.52,720649197.6,-2.73
Skin Primer,2000,32.74,808971388.8,12.09
Skin Primer,2021,16.58,343024965.3,1.18
Skin Primer,2017,24.18,253689624,0.33
Skin Primer,2013,13.26,182861307.4,13.89
Skin Primer,2018,21.24,351102309.9,3.53
Skin Primer,2020,34.25,130289243.9,12.09
Skin Primer,2008,23.64,459953054.3,-4.64
Skin Primer,2024,10.28,129223993.5,14.96
Skin Primer,2006,5.41,820639710.7,10.3
Skin Primer,2002,9.37,193236638.8,9.95
Skin Primer,2019,10.68,39229216.29,1.25
Skin Primer,2008,21.56,557671202.4,2.86
Skin Primer,2024,34.33,524953473,9.18
Skin Primer,2005,22.37,220803698.3,3.35
Skin Primer,2004,39.01,288148095.9,-8.95
Skin Primer,2007,14.34,380732666.8,-8.86
Skin Primer,2020,23.52,315764861.6,-9.03
Skin Primer,2020,32,595805375.9,7.6
Skin Primer,2008,7.21,788320489.7,2.79
Skin Primer,2015,16.94,832510912.9,0.94
Skin Primer,2010,23.38,366022968,-0.48
Skin Primer,2015,36.47,865744630.4,-7.01
Skin Primer,2008,29.9,323046682.5,-3.46
Skin Primer,2009,27.8,751396331.3,-9.67
Skin Primer,2007,29.31,962115908.2,10.37
Skin Primer,2018,24.85,884869054.4,-3.58
Skin Primer,2015,20.14,417549018.8,4.83
Skin Primer,2002,38.41,268043327.1,5.63
Skin Primer,2018,27.17,854598812.9,-2.06
Skin Primer,2019,5.26,53604303.08,6.03
Skin Primer,2016,18.06,156272013.9,-5.59
Skin Primer,2014,18.41,561857248.3,12.29
Skin Primer,2013,39.82,692001831.4,-2.61
Skin Primer,2023,17.74,965196372.8,9.63
Skin Primer,2018,22.42,829299821.6,12.87
Skin Primer,2009,13.83,833202536,12.37
Skin Primer,2000,36.98,920428030.8,-8.8
Skin Primer,2018,34.43,948907508.7,5.17
